# This standard spectrum was made by Joe Hennawi by combining the
# Massey P., Strobel K., Barnes J.V., Anderson E. Astrophys. J. 328, 315 (1988)
# measurements with the Hamuy standards on the ESO webpage, i.e. 
# (Hamuy et al., PASP, 104, 533, 1992); 
#the second to wavelengths from 6000 to 10500A (Hamuy et al., PASP, 
# 106, 566, 1994). 
#http://www.eso.org/sci/observing/tools/standards/spectra/hamuystandards.html
# Note that the Massey data were presented in the Hayes-Latham system 
# system which I converted assuming they were AB mags. This probably 
# results in a small shift, but it matches on very well to the Hamuy data. 
#      LAM            FLAM (1d-16)
      7628.68       545.91055
      7630.77       559.86648
      7632.85       572.59489
      7634.93       582.92250
      7637.01       591.25379
      7639.09       608.60781
      7641.17       629.36233
      7643.25       649.62704
      7645.33       666.84938
      7647.42       688.32135
      7649.50       714.42240
      7651.58       742.87960
      7653.66       773.18326
      7655.74       809.92752
      7657.82       838.32046
      7659.90       863.72204
      7661.99       886.62128
      7664.07       913.48668
      7666.15       930.82127
      7668.23       938.05968
      7670.31       936.68715
      7672.39       935.31772
      7674.47       943.46033
      7676.56       954.30651
      7678.64       964.38957
      7680.72       969.20779
      7682.80       974.05110
      7684.88       979.82043
      7686.96       989.26149
      7689.04       1008.0358
      7691.12       1026.2213
      7693.21       1024.7214
      7695.29       1011.0460
      7697.37       995.71738
      7699.45       981.52441
      7701.53       974.68968
      7703.61       978.65970
      7705.69       996.31626
      7707.78       1012.4242
      7709.86       1013.7432
      7711.94       1004.8323
      7714.02       987.77793
      7716.10       985.42827
      7718.18       1002.2831
      7720.26       1026.0209
      7722.35       1043.5712
      7724.43       1044.9328
      7726.51       1039.5713
      7728.59       1031.3835
      7730.67       1020.4376
      7732.75       1004.0435
      7734.83       988.82376
      7736.92       983.75082
      7739.00       991.40567
      7741.08       1000.0413
      7743.16       1005.9685
      7745.24       1020.3540
      7747.32       1042.5996
      7749.40       1058.4841
      7751.48       1053.0550
      7753.57       1039.9624
      7755.65       1027.0336
      7757.73       1025.5373
      7759.81       1029.7185
      7761.89       1043.4837
      7763.97       1062.3133
      7766.05       1072.5562
      7768.14       1058.2468
      7770.22       1045.0918
      7772.30       1034.0033
      7774.38       1027.7539
      7776.46       1007.5270
      7778.54       994.08660
      7780.62       990.81315
      7782.71       1002.2120
      7784.79       1019.3596
      7786.87       1033.9395
      7788.95       1044.8718
      7791.03       1050.1003
      7793.11       1052.4437
      7795.19       1045.1218
      7797.27       1031.1814
      7799.36       1012.7523
      7801.44       1026.2936
      7803.52       1040.0151
      7805.60       1046.1838
      7807.68       1040.8218
      7809.76       1034.5346
      7811.84       1037.7994
      7813.93       1039.1590
      7816.01       1032.8823
      7818.09       1016.2944
      7820.17       1006.4408
      7822.25       1004.0540
      7824.33       1009.0815
      7826.41       1017.8770
      7828.50       1019.2114
      7830.58       1013.9892
      7832.66       1002.3109
      7834.74       991.68064
      7836.82       995.72811
      7838.90       1007.1874
      7840.98       1020.6571
      7843.06       1021.0549
      7845.15       1027.1138
      7847.23       1032.2584
      7849.31       1036.4723
      7851.39       1043.5843
      7853.47       1055.5956
      7855.55       1052.1248
      7857.63       1040.0091
      7859.72       1029.9283
      7861.80       1027.4887
      7863.88       1026.9449
      7865.96       1027.3476
      7868.04       1028.6972
      7870.12       1021.5459
      7872.20       1006.0701
      7874.28       987.18483
      7876.37       971.33453
      7878.45       974.40513
      7880.53       985.62105
      7882.61       997.88518
      7884.69       1007.5140
      7886.77       1000.5110
      7888.85       988.99170
      7890.94       977.60593
      7893.02       968.13226
      7895.10       969.40576
      7897.18       978.76077
      7899.26       981.85626
      7901.34       973.23733
      7903.42       943.60452
      7905.51       939.63977
      7907.59       952.21025
      7909.67       971.18964
      7911.75       960.89432
      7913.83       949.83275
      7915.91       951.96028
      7917.99       969.14833
      7920.07       993.02953
      7922.16       998.00735
      7924.24       990.16093
      7926.32       974.26615
      7928.40       963.05153
      7930.48       951.09017
      7932.56       941.87594
      7934.64       936.19346
      7936.73       935.70260
      7938.81       930.05840
      7940.89       923.59704
      7942.97       922.26296
      7945.05       934.60330
      7947.13       951.47981
      7949.21       967.77007
      7951.30       978.91492
      7953.38       982.91896
      7955.46       991.49493
      7957.54       1001.9889
      7959.62       1013.5286
      7961.70       1020.4906
      7963.78       1006.8890
      7965.86       990.72921
      7967.95       977.52539
      7970.03       971.63009
      7972.11       968.44305
      7974.19       960.83223
      7976.27       955.03808
      7978.35       951.90660
      7980.43       940.08593
      7982.52       929.26814
      7984.60       927.92911
      7986.68       936.88928
      7988.76       948.55373
      7990.84       963.90786
      7992.92       970.53117
      7995.00       967.34905
      7997.09       965.06632
      7999.17       960.13238
      8001.25       945.59505
      8003.33       926.14533
      8005.41       923.11029
      8007.49       914.17150
      8009.57       902.82115
      8011.65       894.07998
      8013.74       901.05369
      8015.82       914.79800
      8017.90       932.17969
      8019.98       952.52029
      8022.06       975.99742
      8024.14       988.15097
      8026.22       984.91311
      8028.31       970.00240
      8030.39       946.55884
      8032.47       935.66960
      8034.55       931.74609
      8036.63       931.26350
      8038.71       931.63944
      8040.79       938.90770
      8042.88       942.75342
      8044.96       938.80017
      8047.04       925.44092
      8049.12       903.90721
      8051.20       895.15771
      8053.28       897.99702
      8055.36       912.53672
      8057.44       910.38687
      8059.53       913.27488
      8061.61       922.09888
      8063.69       933.58365
      8065.77       920.29901
      8067.85       929.19122
      8069.93       948.59521
      8072.01       971.97872
      8074.10       973.26868
      8076.18       947.12905
      8078.26       917.45585
      8080.34       894.46138
      8082.42       889.07359
      8084.50       892.71759
      8086.58       898.02923
      8088.67       903.37267
      8090.75       916.31202
      8092.83       933.72697
      8094.91       954.98555
      8096.99       971.34498
      8099.07       961.94491
      8101.15       921.56759
      8103.23       899.29882
      8105.32       894.70719
      8107.40       897.54824
      8109.48       879.09275
      8111.56       864.99128
      8113.64       855.04549
      8115.72       844.43507
      8117.80       843.22553
      8119.89       846.68276
      8121.97       855.65397
      8124.05       873.52609
      8126.13       891.77080
      8128.21       886.40183
      8130.29       866.57976
      8132.37       843.30772
      8134.46       854.60138
      8136.54       864.45334
      8138.62       868.79890
      8140.70       863.56951
      8142.78       859.95424
      8144.86       861.09948
      8146.94       859.86686
      8149.02       852.33317
      8151.11       828.68164
      8153.19       810.89761
      8155.27       803.79259
      8157.35       807.09085
      8159.43       808.91132
      8161.51       820.50141
      8163.59       839.18564
      8165.68       856.71530
      8167.76       846.86687
      8169.84       824.88586
      8171.92       813.15333
      8174.00       808.26070
      8176.08       794.56616
      8178.16       781.82455
      8180.25       777.83629
      8182.33       778.15661
      8184.41       772.76268
      8186.49       771.65905
      8188.57       771.97711
      8190.65       773.72000
      8192.73       779.76373
      8194.81       788.02946
      8196.90       794.91720
      8198.98       801.86545
      8201.06       814.10565
      8203.14       826.53344
      8205.22       832.22387
      8207.30       838.72551
      8209.38       851.52949
      8211.47       863.73274
      8213.55       849.88308
      8215.63       818.72706
      8217.71       780.76293
      8219.79       771.79012
      8221.87       779.97264
      8223.95       791.87958
      8226.04       797.33263
      8228.12       788.16983
      8230.20       767.71515
      8232.28       755.40595
      8234.36       757.81143
      8236.44       767.96476
      8238.52       771.11986
      8240.60       778.57852
      8242.69       794.11466
      8244.77       801.79567
      8246.85       805.09020
      8248.93       810.63535
      8251.01       816.97031
      8253.09       809.81769
      8255.17       799.77549
      8257.26       792.77353
      8259.34       786.55748
      8261.42       774.66043
      8263.50       751.78325
      8265.58       739.73104
      8267.66       735.96155
      8269.74       726.83628
      8271.83       714.52562
      8273.91       706.96749
      8275.99       705.31151
      8278.07       710.17069
      8280.15       737.80969
      8282.23       759.49669
      8284.31       767.55167
      8286.39       755.94381
      8288.48       740.40836
      8290.56       738.67466
      8292.64       742.39562
      8294.72       742.70650
      8296.80       736.20592
      8298.88       730.43457
      8300.96       727.38386
      8303.05       728.35949
      8305.13       726.65478
      8307.21       734.36263
      8309.29       745.57778
      8311.37       754.87571
      8313.45       753.80292
      8315.53       747.20603
      8317.62       739.30423
      8319.70       734.18568
      8321.78       738.56488
      8323.86       743.65438
      8325.94       744.65295
      8328.02       742.22764
      8330.10       754.25792
      8332.18       773.57581
      8334.27       792.65849
      8336.35       809.22453
      8338.43       827.66028
      8340.51       835.67153
      8342.59       825.31284
      8344.67       801.68157
      8346.75       780.88191
      8348.84       789.89420
      8350.92       798.27492
      8353.00       797.87723
      8355.08       780.76319
      8357.16       799.28744
      8359.24       827.34527
      8361.32       857.96692
      8363.41       884.81907
      8365.49       846.91219
      8367.57       818.88370
      8369.65       805.01925
      8371.73       807.58865
      8373.81       810.91319
      8375.89       818.76319
      8377.97       829.74125
      8380.06       841.64090
      8382.14       854.49822
      8400.00       870.69000
      8450.00       857.25000
      8500.00       844.85999
      8550.00       831.92999
      8600.00       813.25000
      8650.00       801.65997
      8700.00       815.41998
      8750.00       761.38000
      8800.00       799.20001
      8850.00       734.73999
      8900.00       762.15002
      8950.00       732.44000
      9000.00       620.48999
      9050.00       674.71997
      9100.00       666.71002
      9150.00       648.01001
      9200.00       637.45001
      9250.00       607.21002
      9300.00       540.32001
      9350.00       410.39001
      9400.00       503.69000
      9450.00       460.00000
      9500.00       461.07999
      9550.00       428.56000
      9600.00       492.35999
      9650.00       526.46002
      9700.00       566.59998
      9750.00       547.53003
      9800.00       561.78003
      9850.00       572.20001
      9900.00       569.57001
      9950.00       558.70001
      10000.0       542.53003
      10050.0       506.39001
      10100.0       542.21997
