# This standard spectrum was made by Joe Hennawi by combining the
# http://www.ing.iac.es/Astronomy/observing/manuals/html_manuals/tech_notes/tn065-100/w1346a.oke spectrum which extends to 10640
# with the higher resolution spectrum on NAOJ website
# http://www.naoj.org/Observing/Instruments/FOCAS/Detail/UsersGuide/Observing/StandardStar/Spec/PLOTDATA/data/wolf1346.dat
# both of these files were in AB magnitudes. 
#      LAM            FLAM (1d-16)
      7998.49       239.44475
      8000.57       239.32013
      8002.65       234.18167
      8004.73       226.00981
      8006.81       221.76917
      8008.90       222.67700
      8010.98       229.21835
      8013.06       235.95212
      8015.14       243.55559
      8017.23       248.87001
      8019.31       248.28303
      8021.39       247.24146
      8023.47       246.88577
      8025.55       244.72073
      8027.64       240.12933
      8029.72       239.56315
      8031.80       240.98764
      8033.88       240.41951
      8035.97       235.90893
      8038.05       232.76593
      8040.13       235.23094
      8042.21       241.02923
      8044.30       247.65364
      8046.38       246.84245
      8048.46       247.85352
      8050.54       247.49718
      8052.62       245.77949
      8054.71       244.97478
      8056.79       244.17249
      8058.87       245.39861
      8060.95       248.22635
      8063.04       251.54964
      8065.12       253.27898
      8067.20       252.21741
      8069.28       247.94252
      8071.36       239.95324
      8073.45       237.19334
      8075.53       242.36986
      8077.61       252.26378
      8079.69       263.28797
      8081.78       265.34271
      8083.86       259.88620
      8085.94       251.04965
      8088.02       240.95510
      8090.10       232.97668
      8092.19       232.85678
      8094.27       234.67419
      8096.35       235.41917
      8098.43       232.92634
      8100.52       227.29783
      8102.60       223.44577
      8104.68       222.30485
      8106.76       224.45315
      8108.85       223.30711
      8110.93       221.14620
      8113.01       219.20808
      8115.09       218.49120
      8117.17       218.58022
      8119.26       218.66953
      8121.34       217.75355
      8123.42       214.85359
      8125.50       217.13009
      8127.59       218.22158
      8129.67       216.30913
      8131.75       210.69414
      8133.83       205.60328
      8135.92       205.11991
      8138.00       205.96126
      8140.08       207.95206
      8142.16       215.64581
      8144.24       224.03675
      8146.33       226.20231
      8148.41       222.77947
      8150.49       221.23468
      8152.57       218.48980
      8154.66       214.78773
      8156.74       209.40525
      8158.82       201.17135
      8160.00       219.50290
      8240.00       215.26140
      8320.00       199.79018
      8400.00       203.35844
      8480.00       188.81170
      8560.00       185.29900
      8640.00       185.26497
      8720.00       181.88121
      8800.00       159.90259
      8880.00       159.95385
      8960.00       158.56404
      9040.00       161.61582
      9120.00       154.46538
      9200.00       142.31311
      9280.00       136.05820
      9360.00       148.00243
      9440.00       129.08533
      9520.00       124.60825
      9600.00       124.81834
      9680.00       129.73882
      9760.00       127.62067
      9840.00       115.56608
      9920.00       110.61076
      10000.0       108.84806
      10080.0       107.12717
      10160.0       112.46909
      10240.0       102.85388
      10320.0       109.00871
      10400.0       111.36632
      10480.0       100.94814
      10560.0       94.079041
      10640.0       89.317689
