# COL_ERR=0.00000  COL_PHI=0.00000  TNT_ANG=71.0000  TNT_PHI=90.0810
## Alpha-tanx tany | xmask ymask
 0.1920559 -0.9190737  304.57142   49.38775
 0.1966657 -0.9190042  311.99999   49.38775
 0.2012765 -0.9189334  319.42856   49.38775
 0.2058883 -0.9188613  326.85713   49.38775
 0.2105013 -0.9187878  334.28571   49.38775
 0.2151153 -0.9187129  341.71428   49.38775
 0.2197304 -0.9186367  349.14285   49.38775
 0.2243466 -0.9185590  356.57142   49.38775
 0.2289640 -0.9184800  363.99999   49.38775
 0.2335826 -0.9183997  371.42856   49.38775
 0.2382023 -0.9183179  378.85713   49.38775
 0.2428233 -0.9182348  386.28570   49.38775
 0.2474455 -0.9181503  393.71427   49.38775
 0.2520689 -0.9180644  401.14285   49.38775
 0.2566937 -0.9179771  408.57142   49.38775
-0.2498093 -0.9233611 -408.57142   53.87755
-0.2451774 -0.9234181 -401.14285   53.87755
-0.2405467 -0.9234738 -393.71427   53.87755
-0.2359173 -0.9235281 -386.28570   53.87755
-0.2312891 -0.9235811 -378.85713   53.87755
-0.2266621 -0.9236327 -371.42856   53.87755
-0.2220363 -0.9236830 -363.99999   53.87755
-0.2174116 -0.9237319 -356.57142   53.87755
-0.2127880 -0.9237794 -349.14285   53.87755
-0.2081656 -0.9238257 -341.71428   53.87755
-0.2035443 -0.9238705 -334.28571   53.87755
-0.1989240 -0.9239141 -326.85713   53.87755
-0.1943047 -0.9239563 -319.42856   53.87755
-0.1896865 -0.9239971 -311.99999   53.87755
-0.1850693 -0.9240367 -304.57142   53.87755
-0.1804531 -0.9240749 -297.14285   53.87755
-0.1758378 -0.9241118 -289.71428   53.87755
-0.1712235 -0.9241473 -282.28571   53.87755
-0.1666101 -0.9241815 -274.85714   53.87755
-0.1619976 -0.9242144 -267.42856   53.87755
-0.1573859 -0.9242460 -259.99999   53.87755
-0.1527751 -0.9242763 -252.57142   53.87755
-0.1481651 -0.9243052 -245.14285   53.87755
-0.1435559 -0.9243329 -237.71428   53.87755
-0.1389475 -0.9243592 -230.28571   53.87755
-0.1343398 -0.9243842 -222.85714   53.87755
-0.1297329 -0.9244079 -215.42857   53.87755
-0.1251267 -0.9244303 -207.99999   53.87755
-0.1205211 -0.9244514 -200.57142   53.87755
-0.1159162 -0.9244712 -193.14285   53.87755
-0.1113120 -0.9244896 -185.71428   53.87755
-0.1067083 -0.9245068 -178.28571   53.87755
-0.1021053 -0.9245227 -170.85714   53.87755
-0.0975028 -0.9245373 -163.42857   53.87755
-0.0929008 -0.9245505 -156.00000   53.87755
-0.0882993 -0.9245625 -148.57142   53.87755
-0.0836984 -0.9245732 -141.14285   53.87755
-0.0790979 -0.9245826 -133.71428   53.87755
-0.0744978 -0.9245907 -126.28571   53.87755
-0.0698981 -0.9245975 -118.85714   53.87755
-0.0652989 -0.9246030 -111.42857   53.87755
-0.0607000 -0.9246072 -104.00000   53.87755
-0.0561014 -0.9246101  -96.57143   53.87755
-0.0515031 -0.9246117  -89.14285   53.87755
-0.0469052 -0.9246121  -81.71428   53.87755
-0.0423075 -0.9246111  -74.28571   53.87755
-0.0377100 -0.9246089  -66.85714   53.87755
-0.0331128 -0.9246053  -59.42857   53.87755
-0.0285157 -0.9246005  -52.00000   53.87755
-0.0239188 -0.9245944  -44.57143   53.87755
-0.0193221 -0.9245870  -37.14286   53.87755
-0.0147255 -0.9245783  -29.71428   53.87755
-0.0101289 -0.9245684  -22.28571   53.87755
-0.0055324 -0.9245571  -14.85714   53.87755
-0.0009360 -0.9245446   -7.42857   53.87755
 0.0036605 -0.9245307    0.00000   53.87755
 0.0082569 -0.9245156    7.42857   53.87755
 0.0128534 -0.9244992   14.85714   53.87755
 0.0174499 -0.9244815   22.28571   53.87755
 0.0220466 -0.9244625   29.71428   53.87755
 0.0266433 -0.9244422   37.14286   53.87755
 0.0312402 -0.9244207   44.57143   53.87755
 0.0358373 -0.9243978   52.00000   53.87755
 0.0404345 -0.9243737   59.42857   53.87755
 0.0450320 -0.9243483   66.85714   53.87755
 0.0496297 -0.9243216   74.28571   53.87755
 0.0542276 -0.9242935   81.71428   53.87755
 0.0588259 -0.9242642   89.14285   53.87755
 0.0634244 -0.9242337   96.57143   53.87755
 0.0680233 -0.9242018  104.00000   53.87755
 0.0726226 -0.9241686  111.42857   53.87755
 0.0772223 -0.9241341  118.85714   53.87755
 0.0818223 -0.9240983  126.28571   53.87755
 0.0864228 -0.9240613  133.71428   53.87755
 0.0910238 -0.9240229  141.14285   53.87755
 0.0956253 -0.9239832  148.57142   53.87755
 0.1002272 -0.9239423  156.00000   53.87755
 0.1048297 -0.9239000  163.42857   53.87755
 0.1094328 -0.9238565  170.85714   53.87755
 0.1140365 -0.9238116  178.28571   53.87755
 0.1186407 -0.9237654  185.71428   53.87755
 0.1232456 -0.9237179  193.14285   53.87755
 0.1278512 -0.9236691  200.57142   53.87755
 0.1324574 -0.9236190  207.99999   53.87755
 0.1370644 -0.9235676  215.42857   53.87755
 0.1416721 -0.9235149  222.85714   53.87755
 0.1462805 -0.9234608  230.28571   53.87755
 0.1508897 -0.9234055  237.71428   53.87755
 0.1554997 -0.9233488  245.14285   53.87755
 0.1601105 -0.9232908  252.57142   53.87755
 0.1647222 -0.9232315  259.99999   53.87755
 0.1693348 -0.9231708  267.42856   53.87755
 0.1739482 -0.9231089  274.85714   53.87755
 0.1785626 -0.9230456  282.28571   53.87755
 0.1831778 -0.9229809  289.71428   53.87755
 0.1877941 -0.9229150  297.14285   53.87755
 0.1924113 -0.9228477  304.57142   53.87755
 0.1970296 -0.9227791  311.99999   53.87755
 0.2016489 -0.9227091  319.42856   53.87755
 0.2062692 -0.9226378  326.85713   53.87755
 0.2108906 -0.9225651  334.28571   53.87755
 0.2155131 -0.9224911  341.71428   53.87755
 0.2201367 -0.9224158  349.14285   53.87755
 0.2247614 -0.9223390  356.57142   53.87755
 0.2293873 -0.9222610  363.99999   53.87755
 0.2340144 -0.9221816  371.42856   53.87755
 0.2386427 -0.9221008  378.85713   53.87755
 0.2432722 -0.9220186  386.28570   53.87755
 0.2479029 -0.9219351  393.71427   53.87755
 0.2525349 -0.9218503  401.14285   53.87755
 0.2571682 -0.9217640  408.57142   53.87755
-0.2502591 -0.9271643 -408.57142   58.36734
-0.2456186 -0.9272202 -401.14285   58.36734
-0.2409794 -0.9272748 -393.71427   58.36734
-0.2363414 -0.9273281 -386.28570   58.36734
-0.2317046 -0.9273800 -378.85713   58.36734
-0.2270691 -0.9274306 -371.42856   58.36734
-0.2224347 -0.9274799 -363.99999   58.36734
-0.2178015 -0.9275278 -356.57142   58.36734
-0.2131694 -0.9275744 -349.14285   58.36734
-0.2085385 -0.9276197 -341.71428   58.36734
-0.2039086 -0.9276637 -334.28571   58.36734
-0.1992798 -0.9277063 -326.85713   58.36734
-0.1946521 -0.9277476 -319.42856   58.36734
-0.1900254 -0.9277876 -311.99999   58.36734
-0.1853997 -0.9278263 -304.57142   58.36734
-0.1807750 -0.9278637 -297.14285   58.36734
-0.1761513 -0.9278998 -289.71428   58.36734
-0.1715285 -0.9279346 -282.28571   58.36734
-0.1669066 -0.9279680 -274.85714   58.36734
-0.1622856 -0.9280002 -267.42856   58.36734
-0.1576655 -0.9280310 -259.99999   58.36734
-0.1530463 -0.9280606 -252.57142   58.36734
-0.1484279 -0.9280889 -245.14285   58.36734
-0.1438103 -0.9281158 -237.71428   58.36734
-0.1391934 -0.9281415 -230.28571   58.36734
-0.1345773 -0.9281659 -222.85714   58.36734
-0.1299620 -0.9281890 -215.42857   58.36734
-0.1253474 -0.9282108 -207.99999   58.36734
-0.1207334 -0.9282313 -200.57142   58.36734
-0.1161201 -0.9282506 -193.14285   58.36734
-0.1115075 -0.9282685 -185.71428   58.36734
-0.1068954 -0.9282852 -178.28571   58.36734
-0.1022840 -0.9283006 -170.85714   58.36734
-0.0976731 -0.9283147 -163.42857   58.36734
-0.0930628 -0.9283275 -156.00000   58.36734
-0.0884529 -0.9283391 -148.57142   58.36734
-0.0838436 -0.9283493 -141.14285   58.36734
-0.0792347 -0.9283583 -133.71428   58.36734
-0.0746263 -0.9283661 -126.28571   58.36734
-0.0700183 -0.9283725 -118.85714   58.36734
-0.0654107 -0.9283777 -111.42857   58.36734
-0.0608034 -0.9283816 -104.00000   58.36734
-0.0561965 -0.9283842  -96.57143   58.36734
-0.0515899 -0.9283856  -89.14285   58.36734
-0.0469836 -0.9283857  -81.71428   58.36734
-0.0423776 -0.9283845  -74.28571   58.36734
-0.0377718 -0.9283820  -66.85714   58.36734
-0.0331662 -0.9283783  -59.42857   58.36734
-0.0285608 -0.9283733  -52.00000   58.36734
-0.0239556 -0.9283671  -44.57143   58.36734
-0.0193505 -0.9283596  -37.14286   58.36734
-0.0147455 -0.9283508  -29.71428   58.36734
-0.0101406 -0.9283407  -22.28571   58.36734
-0.0055358 -0.9283294  -14.85714   58.36734
-0.0009310 -0.9283168   -7.42857   58.36734
 0.0036737 -0.9283029    0.00000   58.36734
 0.0082785 -0.9282878    7.42857   58.36734
 0.0128833 -0.9282714   14.85714   58.36734
 0.0174882 -0.9282537   22.28571   58.36734
 0.0220932 -0.9282348   29.71428   58.36734
 0.0266983 -0.9282146   37.14286   58.36734
 0.0313035 -0.9281931   44.57143   58.36734
 0.0359089 -0.9281704   52.00000   58.36734
 0.0405145 -0.9281464   59.42857   58.36734
 0.0451203 -0.9281211   66.85714   58.36734
 0.0497263 -0.9280946   74.28571   58.36734
 0.0543326 -0.9280667   81.71428   58.36734
 0.0589392 -0.9280377   89.14285   58.36734
 0.0635461 -0.9280073   96.57143   58.36734
 0.0681534 -0.9279757  104.00000   58.36734
 0.0727610 -0.9279427  111.42857   58.36734
 0.0773690 -0.9279086  118.85714   58.36734
 0.0819775 -0.9278731  126.28571   58.36734
 0.0865863 -0.9278364  133.71428   58.36734
 0.0911957 -0.9277983  141.14285   58.36734
 0.0958055 -0.9277590  148.57142   58.36734
 0.1004158 -0.9277185  156.00000   58.36734
 0.1050267 -0.9276766  163.42857   58.36734
 0.1096382 -0.9276335  170.85714   58.36734
 0.1142502 -0.9275890  178.28571   58.36734
 0.1188629 -0.9275433  185.71428   58.36734
 0.1234762 -0.9274963  193.14285   58.36734
 0.1280901 -0.9274480  200.57142   58.36734
 0.1327048 -0.9273985  207.99999   58.36734
 0.1373201 -0.9273476  215.42857   58.36734
 0.1419362 -0.9272954  222.85714   58.36734
 0.1465531 -0.9272420  230.28571   58.36734
 0.1511707 -0.9271872  237.71428   58.36734
 0.1557892 -0.9271312  245.14285   58.36734
 0.1604084 -0.9270738  252.57142   58.36734
 0.1650286 -0.9270152  259.99999   58.36734
 0.1696496 -0.9269552  267.42856   58.36734
 0.1742715 -0.9268939  274.85714   58.36734
 0.1788943 -0.9268314  282.28571   58.36734
 0.1835180 -0.9267675  289.71428   58.36734
 0.1881428 -0.9267023  297.14285   58.36734
 0.1927685 -0.9266358  304.57142   58.36734
 0.1973953 -0.9265679  311.99999   58.36734
 0.2020230 -0.9264988  319.42856   58.36734
 0.2066519 -0.9264283  326.85713   58.36734
 0.2112818 -0.9263565  334.28571   58.36734
 0.2159128 -0.9262834  341.71428   58.36734
 0.2205449 -0.9262089  349.14285   58.36734
 0.2251782 -0.9261331  356.57142   58.36734
 0.2298127 -0.9260560  363.99999   58.36734
 0.2344483 -0.9259775  371.42856   58.36734
 0.2390852 -0.9258977  378.85713   58.36734
 0.2437232 -0.9258166  386.28570   58.36734
 0.2483626 -0.9257341  393.71427   58.36734
 0.2530032 -0.9256503  401.14285   58.36734
 0.2576450 -0.9255651  408.57142   58.36734
-0.2507112 -0.9309817 -408.57142   62.85714
-0.2460620 -0.9310365 -401.14285   62.85714
-0.2414142 -0.9310901 -393.71427   62.85714
-0.2367676 -0.9311423 -386.28570   62.85714
-0.2321222 -0.9311932 -378.85713   62.85714
-0.2274780 -0.9312427 -371.42856   62.85714
-0.2228351 -0.9312910 -363.99999   62.85714
-0.2181933 -0.9313379 -356.57142   62.85714
-0.2135526 -0.9313836 -349.14285   62.85714
-0.2089131 -0.9314279 -341.71428   62.85714
-0.2042747 -0.9314710 -334.28571   62.85714
-0.1996374 -0.9315127 -326.85713   62.85714
-0.1950011 -0.9315531 -319.42856   62.85714
-0.1903659 -0.9315923 -311.99999   62.85714
-0.1857317 -0.9316301 -304.57142   62.85714
-0.1810984 -0.9316667 -297.14285   62.85714
-0.1764662 -0.9317019 -289.71428   62.85714
-0.1718349 -0.9317359 -282.28571   62.85714
-0.1672045 -0.9317686 -274.85714   62.85714
-0.1625751 -0.9318000 -267.42856   62.85714
-0.1579465 -0.9318302 -259.99999   62.85714
-0.1533188 -0.9318590 -252.57142   62.85714
-0.1486919 -0.9318866 -245.14285   62.85714
-0.1440658 -0.9319129 -237.71428   62.85714
-0.1394405 -0.9319379 -230.28571   62.85714
-0.1348160 -0.9319617 -222.85714   62.85714
-0.1301922 -0.9319842 -215.42857   62.85714
-0.1255691 -0.9320054 -207.99999   62.85714
-0.1209467 -0.9320254 -200.57142   62.85714
-0.1163250 -0.9320441 -193.14285   62.85714
-0.1117039 -0.9320615 -185.71428   62.85714
-0.1070835 -0.9320776 -178.28571   62.85714
-0.1024636 -0.9320925 -170.85714   62.85714
-0.0978443 -0.9321062 -163.42857   62.85714
-0.0932255 -0.9321186 -156.00000   62.85714
-0.0886073 -0.9321297 -148.57142   62.85714
-0.0839896 -0.9321395 -141.14285   62.85714
-0.0793723 -0.9321481 -133.71428   62.85714
-0.0747555 -0.9321555 -126.28571   62.85714
-0.0701391 -0.9321616 -118.85714   62.85714
-0.0655230 -0.9321664 -111.42857   62.85714
-0.0609074 -0.9321700 -104.00000   62.85714
-0.0562921 -0.9321724  -96.57143   62.85714
-0.0516771 -0.9321735  -89.14285   62.85714
-0.0470624 -0.9321733  -81.71428   62.85714
-0.0424480 -0.9321719  -74.28571   62.85714
-0.0378338 -0.9321692  -66.85714   62.85714
-0.0332199 -0.9321653  -59.42857   62.85714
-0.0286061 -0.9321602  -52.00000   62.85714
-0.0239925 -0.9321538  -44.57143   62.85714
-0.0193790 -0.9321461  -37.14286   62.85714
-0.0147657 -0.9321372  -29.71428   62.85714
-0.0101524 -0.9321271  -22.28571   62.85714
-0.0055392 -0.9321157  -14.85714   62.85714
-0.0009261 -0.9321030   -7.42857   62.85714
 0.0036871 -0.9320891    0.00000   62.85714
 0.0083002 -0.9320740    7.42857   62.85714
 0.0129134 -0.9320576   14.85714   62.85714
 0.0175267 -0.9320400   22.28571   62.85714
 0.0221400 -0.9320211   29.71428   62.85714
 0.0267535 -0.9320010   37.14286   62.85714
 0.0313671 -0.9319796   44.57143   62.85714
 0.0359809 -0.9319570   52.00000   62.85714
 0.0405948 -0.9319331   59.42857   62.85714
 0.0452090 -0.9319080   66.85714   62.85714
 0.0498234 -0.9318816   74.28571   62.85714
 0.0544381 -0.9318540   81.71428   62.85714
 0.0590531 -0.9318251   89.14285   62.85714
 0.0636684 -0.9317949   96.57143   62.85714
 0.0682841 -0.9317636  104.00000   62.85714
 0.0729001 -0.9317309  111.42857   62.85714
 0.0775165 -0.9316970  118.85714   62.85714
 0.0821333 -0.9316619  126.28571   62.85714
 0.0867506 -0.9316255  133.71428   62.85714
 0.0913683 -0.9315878  141.14285   62.85714
 0.0959866 -0.9315489  148.57142   62.85714
 0.1006054 -0.9315087  156.00000   62.85714
 0.1052247 -0.9314672  163.42857   62.85714
 0.1098445 -0.9314245  170.85714   62.85714
 0.1144650 -0.9313805  178.28571   62.85714
 0.1190861 -0.9313353  185.71428   62.85714
 0.1237078 -0.9312888  193.14285   62.85714
 0.1283302 -0.9312410  200.57142   62.85714
 0.1329533 -0.9311920  207.99999   62.85714
 0.1375771 -0.9311417  215.42857   62.85714
 0.1422017 -0.9310901  222.85714   62.85714
 0.1468270 -0.9310372  230.28571   62.85714
 0.1514531 -0.9309830  237.71428   62.85714
 0.1560800 -0.9309276  245.14285   62.85714
 0.1607077 -0.9308709  252.57142   62.85714
 0.1653364 -0.9308129  259.99999   62.85714
 0.1699658 -0.9307537  267.42856   62.85714
 0.1745962 -0.9306931  274.85714   62.85714
 0.1792276 -0.9306313  282.28571   62.85714
 0.1838599 -0.9305681  289.71428   62.85714
 0.1884931 -0.9305037  297.14285   62.85714
 0.1931274 -0.9304380  304.57142   62.85714
 0.1977626 -0.9303709  311.99999   62.85714
 0.2023990 -0.9303026  319.42856   62.85714
 0.2070363 -0.9302330  326.85713   62.85714
 0.2116748 -0.9301620  334.28571   62.85714
 0.2163144 -0.9300898  341.71428   62.85714
 0.2209551 -0.9300163  349.14285   62.85714
 0.2255970 -0.9299414  356.57142   62.85714
 0.2302400 -0.9298652  363.99999   62.85714
 0.2348843 -0.9297877  371.42856   62.85714
 0.2395297 -0.9297089  378.85713   62.85714
 0.2441764 -0.9296288  386.28570   62.85714
 0.2488244 -0.9295473  393.71427   62.85714
 0.2534736 -0.9294645  401.14285   62.85714
 0.2581241 -0.9293803  408.57142   62.85714
-0.2511653 -0.9348134 -408.57142   67.34694
-0.2465075 -0.9348672 -401.14285   67.34694
-0.2418510 -0.9349196 -393.71427   67.34694
-0.2371958 -0.9349708 -386.28570   67.34694
-0.2325417 -0.9350206 -378.85713   67.34694
-0.2278890 -0.9350692 -371.42856   67.34694
-0.2232374 -0.9351164 -363.99999   67.34694
-0.2185869 -0.9351624 -356.57142   67.34694
-0.2139377 -0.9352070 -349.14285   67.34694
-0.2092896 -0.9352504 -341.71428   67.34694
-0.2046426 -0.9352925 -334.28571   67.34694
-0.1999966 -0.9353333 -326.85713   67.34694
-0.1953518 -0.9353729 -319.42856   67.34694
-0.1907080 -0.9354112 -311.99999   67.34694
-0.1860652 -0.9354482 -304.57142   67.34694
-0.1814234 -0.9354839 -297.14285   67.34694
-0.1767827 -0.9355183 -289.71428   67.34694
-0.1721428 -0.9355515 -282.28571   67.34694
-0.1675039 -0.9355834 -274.85714   67.34694
-0.1628659 -0.9356141 -267.42856   67.34694
-0.1582288 -0.9356435 -259.99999   67.34694
-0.1535926 -0.9356717 -252.57142   67.34694
-0.1489572 -0.9356985 -245.14285   67.34694
-0.1443226 -0.9357242 -237.71428   67.34694
-0.1396888 -0.9357485 -230.28571   67.34694
-0.1350558 -0.9357717 -222.85714   67.34694
-0.1304235 -0.9357935 -215.42857   67.34694
-0.1257919 -0.9358142 -207.99999   67.34694
-0.1211611 -0.9358336 -200.57142   67.34694
-0.1165309 -0.9358517 -193.14285   67.34694
-0.1119013 -0.9358686 -185.71428   67.34694
-0.1072724 -0.9358842 -178.28571   67.34694
-0.1026441 -0.9358986 -170.85714   67.34694
-0.0980163 -0.9359118 -163.42857   67.34694
-0.0933891 -0.9359237 -156.00000   67.34694
-0.0887624 -0.9359344 -148.57142   67.34694
-0.0841362 -0.9359439 -141.14285   67.34694
-0.0795105 -0.9359521 -133.71428   67.34694
-0.0748852 -0.9359591 -126.28571   67.34694
-0.0702604 -0.9359648 -118.85714   67.34694
-0.0656359 -0.9359693 -111.42857   67.34694
-0.0610119 -0.9359726 -104.00000   67.34694
-0.0563881 -0.9359747  -96.57143   67.34694
-0.0517647 -0.9359755  -89.14285   67.34694
-0.0471416 -0.9359751  -81.71428   67.34694
-0.0425188 -0.9359734  -74.28571   67.34694
-0.0378962 -0.9359706  -66.85714   67.34694
-0.0332738 -0.9359665  -59.42857   67.34694
-0.0286516 -0.9359611  -52.00000   67.34694
-0.0240296 -0.9359546  -44.57143   67.34694
-0.0194077 -0.9359468  -37.14286   67.34694
-0.0147859 -0.9359378  -29.71428   67.34694
-0.0101643 -0.9359275  -22.28571   67.34694
-0.0055427 -0.9359161  -14.85714   67.34694
-0.0009211 -0.9359034   -7.42857   67.34694
 0.0037005 -0.9358895    0.00000   67.34694
 0.0083220 -0.9358743    7.42857   67.34694
 0.0129437 -0.9358579   14.85714   67.34694
 0.0175653 -0.9358403   22.28571   67.34694
 0.0221871 -0.9358215   29.71428   67.34694
 0.0268090 -0.9358015   37.14286   67.34694
 0.0314310 -0.9357802   44.57143   67.34694
 0.0360532 -0.9357577   52.00000   67.34694
 0.0406756 -0.9357339   59.42857   67.34694
 0.0452982 -0.9357089   66.85714   67.34694
 0.0499210 -0.9356827   74.28571   67.34694
 0.0545441 -0.9356553   81.71428   67.34694
 0.0591675 -0.9356266   89.14285   67.34694
 0.0637913 -0.9355967   96.57143   67.34694
 0.0684153 -0.9355656  104.00000   67.34694
 0.0730398 -0.9355332  111.42857   67.34694
 0.0776646 -0.9354996  118.85714   67.34694
 0.0822899 -0.9354648  126.28571   67.34694
 0.0869156 -0.9354287  133.71428   67.34694
 0.0915418 -0.9353914  141.14285   67.34694
 0.0961685 -0.9353528  148.57142   67.34694
 0.1007957 -0.9353130  156.00000   67.34694
 0.1054235 -0.9352720  163.42857   67.34694
 0.1100518 -0.9352297  170.85714   67.34694
 0.1146808 -0.9351862  178.28571   67.34694
 0.1193103 -0.9351414  185.71428   67.34694
 0.1239406 -0.9350954  193.14285   67.34694
 0.1285714 -0.9350482  200.57142   67.34694
 0.1332030 -0.9349997  207.99999   67.34694
 0.1378353 -0.9349499  215.42857   67.34694
 0.1424684 -0.9348989  222.85714   67.34694
 0.1471022 -0.9348466  230.28571   67.34694
 0.1517368 -0.9347931  237.71428   67.34694
 0.1563722 -0.9347383  245.14285   67.34694
 0.1610085 -0.9346822  252.57142   67.34694
 0.1656456 -0.9346249  259.99999   67.34694
 0.1702836 -0.9345663  267.42856   67.34694
 0.1749226 -0.9345065  274.85714   67.34694
 0.1795625 -0.9344454  282.28571   67.34694
 0.1842033 -0.9343830  289.71428   67.34694
 0.1888451 -0.9343193  297.14285   67.34694
 0.1934879 -0.9342544  304.57142   67.34694
 0.1981318 -0.9341882  311.99999   67.34694
 0.2027767 -0.9341207  319.42856   67.34694
 0.2074227 -0.9340519  326.85713   67.34694
 0.2120697 -0.9339819  334.28571   67.34694
 0.2167179 -0.9339105  341.71428   67.34694
 0.2213672 -0.9338379  349.14285   67.34694
 0.2260177 -0.9337639  356.57142   67.34694
 0.2306694 -0.9336887  363.99999   67.34694
 0.2353223 -0.9336122  371.42856   67.34694
 0.2399764 -0.9335343  378.85713   67.34694
 0.2446318 -0.9334552  386.28570   67.34694
 0.2492884 -0.9333748  393.71427   67.34694
 0.2539463 -0.9332930  401.14285   67.34694
 0.2586055 -0.9332100  408.57142   67.34694
-0.2516217 -0.9386597 -408.57142   71.83673
-0.2469552 -0.9387123 -401.14285   71.83673
-0.2422900 -0.9387636 -393.71427   71.83673
-0.2376260 -0.9388137 -386.28570   71.83673
-0.2329633 -0.9388625 -378.85713   71.83673
-0.2283019 -0.9389100 -371.42856   71.83673
-0.2236416 -0.9389562 -363.99999   71.83673
-0.2189825 -0.9390012 -356.57142   71.83673
-0.2143246 -0.9390449 -349.14285   71.83673
-0.2096678 -0.9390873 -341.71428   71.83673
-0.2050122 -0.9391284 -334.28571   71.83673
-0.2003576 -0.9391683 -326.85713   71.83673
-0.1957042 -0.9392070 -319.42856   71.83673
-0.1910518 -0.9392444 -311.99999   71.83673
-0.1864004 -0.9392805 -304.57142   71.83673
-0.1817500 -0.9393154 -297.14285   71.83673
-0.1771006 -0.9393490 -289.71428   71.83673
-0.1724522 -0.9393814 -282.28571   71.83673
-0.1678047 -0.9394126 -274.85714   71.83673
-0.1631582 -0.9394425 -267.42856   71.83673
-0.1585125 -0.9394712 -259.99999   71.83673
-0.1538677 -0.9394986 -252.57142   71.83673
-0.1492237 -0.9395248 -245.14285   71.83673
-0.1445806 -0.9395497 -237.71428   71.83673
-0.1399383 -0.9395734 -230.28571   71.83673
-0.1352967 -0.9395959 -222.85714   71.83673
-0.1306559 -0.9396172 -215.42857   71.83673
-0.1260158 -0.9396372 -207.99999   71.83673
-0.1213764 -0.9396560 -200.57142   71.83673
-0.1167377 -0.9396736 -193.14285   71.83673
-0.1120997 -0.9396899 -185.71428   71.83673
-0.1074622 -0.9397051 -178.28571   71.83673
-0.1028254 -0.9397190 -170.85714   71.83673
-0.0981892 -0.9397317 -163.42857   71.83673
-0.0935535 -0.9397432 -156.00000   71.83673
-0.0889183 -0.9397534 -148.57142   71.83673
-0.0842836 -0.9397624 -141.14285   71.83673
-0.0796494 -0.9397703 -133.71428   71.83673
-0.0750157 -0.9397769 -126.28571   71.83673
-0.0703823 -0.9397823 -118.85714   71.83673
-0.0657494 -0.9397864 -111.42857   71.83673
-0.0611169 -0.9397894 -104.00000   71.83673
-0.0564847 -0.9397912  -96.57143   71.83673
-0.0518528 -0.9397917  -89.14285   71.83673
-0.0472212 -0.9397911  -81.71428   71.83673
-0.0425899 -0.9397892  -74.28571   71.83673
-0.0379588 -0.9397861  -66.85714   71.83673
-0.0333280 -0.9397818  -59.42857   71.83673
-0.0286974 -0.9397763  -52.00000   71.83673
-0.0240669 -0.9397696  -44.57143   71.83673
-0.0194365 -0.9397617  -37.14286   71.83673
-0.0148063 -0.9397526  -29.71428   71.83673
-0.0101762 -0.9397422  -22.28571   71.83673
-0.0055461 -0.9397307  -14.85714   71.83673
-0.0009161 -0.9397180   -7.42857   71.83673
 0.0037139 -0.9397040    0.00000   71.83673
 0.0083439 -0.9396889    7.42857   71.83673
 0.0129740 -0.9396725   14.85714   71.83673
 0.0176041 -0.9396549   22.28571   71.83673
 0.0222343 -0.9396361   29.71428   71.83673
 0.0268647 -0.9396162   37.14286   71.83673
 0.0314952 -0.9395950   44.57143   71.83673
 0.0361258 -0.9395726   52.00000   71.83673
 0.0407567 -0.9395489   59.42857   71.83673
 0.0453877 -0.9395241   66.85714   71.83673
 0.0500190 -0.9394981   74.28571   71.83673
 0.0546506 -0.9394708   81.71428   71.83673
 0.0592825 -0.9394424   89.14285   71.83673
 0.0639147 -0.9394127   96.57143   71.83673
 0.0685472 -0.9393818  104.00000   71.83673
 0.0731802 -0.9393498  111.42857   71.83673
 0.0778135 -0.9393164  118.85714   71.83673
 0.0824473 -0.9392819  126.28571   71.83673
 0.0870815 -0.9392462  133.71428   71.83673
 0.0917161 -0.9392092  141.14285   71.83673
 0.0963513 -0.9391710  148.57142   71.83673
 0.1009870 -0.9391316  156.00000   71.83673
 0.1056233 -0.9390910  163.42857   71.83673
 0.1102601 -0.9390492  170.85714   71.83673
 0.1148976 -0.9390061  178.28571   71.83673
 0.1195357 -0.9389618  185.71428   71.83673
 0.1241744 -0.9389163  193.14285   71.83673
 0.1288138 -0.9388696  200.57142   71.83673
 0.1334539 -0.9388216  207.99999   71.83673
 0.1380947 -0.9387724  215.42857   71.83673
 0.1427363 -0.9387219  222.85714   71.83673
 0.1473787 -0.9386703  230.28571   71.83673
 0.1520218 -0.9386174  237.71428   71.83673
 0.1566658 -0.9385632  245.14285   71.83673
 0.1613106 -0.9385078  252.57142   71.83673
 0.1659563 -0.9384512  259.99999   71.83673
 0.1706029 -0.9383933  267.42856   71.83673
 0.1752505 -0.9383342  274.85714   71.83673
 0.1798989 -0.9382738  282.28571   71.83673
 0.1845483 -0.9382122  289.71428   71.83673
 0.1891988 -0.9381493  297.14285   71.83673
 0.1938502 -0.9380852  304.57142   71.83673
 0.1985027 -0.9380198  311.99999   71.83673
 0.2031562 -0.9379531  319.42856   71.83673
 0.2078108 -0.9378852  326.85713   71.83673
 0.2124665 -0.9378160  334.28571   71.83673
 0.2171234 -0.9377456  341.71428   71.83673
 0.2217813 -0.9376738  349.14285   71.83673
 0.2264405 -0.9376008  356.57142   71.83673
 0.2311008 -0.9375266  363.99999   71.83673
 0.2357624 -0.9374510  371.42856   71.83673
 0.2404252 -0.9373742  378.85713   71.83673
 0.2450893 -0.9372961  386.28570   71.83673
 0.2497546 -0.9372167  393.71427   71.83673
