# COL_ERR=0.00000  COL_PHI=0.00000  TNT_ANG=71.0000  TNT_PHI=90.0810
## xmask ymask | Alpha-tanx tany
  89.14285   35.91837  0.0559343 -0.9090742
  96.57143   35.91837  0.0604980 -0.9090240
 104.00000   35.91837  0.0650619 -0.9089725
 111.42857   35.91837  0.0696260 -0.9089196
 118.85714   35.91837  0.0741903 -0.9088653
 126.28571   35.91837  0.0787549 -0.9088097
 133.71428   35.91837  0.0833197 -0.9087527
 141.14285   35.91837  0.0878849 -0.9086943
 148.57142   35.91837  0.0924504 -0.9086345
 156.00000   35.91837  0.0970163 -0.9085733
 163.42857   35.91837  0.1015825 -0.9085108
 170.85714   35.91837  0.1061491 -0.9084469
 178.28571   35.91837  0.1107162 -0.9083816
 185.71428   35.91837  0.1152837 -0.9083149
 193.14285   35.91837  0.1198517 -0.9082468
 200.57142   35.91837  0.1244202 -0.9081774
 207.99999   35.91837  0.1289892 -0.9081066
 215.42857   35.91837  0.1335588 -0.9080343
 222.85714   35.91837  0.1381289 -0.9079607
 230.28571   35.91837  0.1426996 -0.9078857
 237.71428   35.91837  0.1472709 -0.9078093
 245.14285   35.91837  0.1518429 -0.9077315
 252.57142   35.91837  0.1564155 -0.9076523
 259.99999   35.91837  0.1609888 -0.9075717
 267.42856   35.91837  0.1655628 -0.9074897
 274.85714   35.91837  0.1701375 -0.9074063
 282.28571   35.91837  0.1747129 -0.9073215
 289.71428   35.91837  0.1792892 -0.9072353
 297.14285   35.91837  0.1838662 -0.9071477
 304.57142   35.91837  0.1884440 -0.9070587
 311.99999   35.91837  0.1930227 -0.9069682
 319.42856   35.91837  0.1976022 -0.9068764
 326.85713   35.91837  0.2021826 -0.9067831
 334.28571   35.91837  0.2067639 -0.9066884
 341.71428   35.91837  0.2113461 -0.9065922
 349.14285   35.91837  0.2159293 -0.9064947
 356.57142   35.91837  0.2205134 -0.9063957
 363.99999   35.91837  0.2250984 -0.9062953
 371.42856   35.91837  0.2296845 -0.9061934
 378.85713   35.91837  0.2342716 -0.9060901
 386.28570   35.91837  0.2388598 -0.9059854
 393.71427   35.91837  0.2434490 -0.9058793
 401.14285   35.91837  0.2480393 -0.9057716
 408.57142   35.91837  0.2526306 -0.9056626
-408.57142   40.40816 -0.2511115 -0.9130602
-401.14285   40.40816 -0.2464974 -0.9131016
-393.71427   40.40816 -0.2418846 -0.9131415
-386.28570   40.40816 -0.2372732 -0.9131801
-378.85713   40.40816 -0.2326632 -0.9132173
-371.42856   40.40816 -0.2280544 -0.9132530
-363.99999   40.40816 -0.2234470 -0.9132874
-356.57142   40.40816 -0.2188408 -0.9133203
-349.14285   40.40816 -0.2142359 -0.9133519
-341.71428   40.40816 -0.2096322 -0.9133820
-334.28571   40.40816 -0.2050297 -0.9134107
-326.85713   40.40816 -0.2004285 -0.9134381
-319.42856   40.40816 -0.1958284 -0.9134640
-311.99999   40.40816 -0.1912294 -0.9134886
-304.57142   40.40816 -0.1866315 -0.9135118
-297.14285   40.40816 -0.1820348 -0.9135336
-289.71428   40.40816 -0.1774392 -0.9135540
-282.28571   40.40816 -0.1728446 -0.9135730
-274.85714   40.40816 -0.1682510 -0.9135906
-267.42856   40.40816 -0.1636585 -0.9136069
-259.99999   40.40816 -0.1590669 -0.9136218
-252.57142   40.40816 -0.1544764 -0.9136353
-245.14285   40.40816 -0.1498867 -0.9136474
-237.71428   40.40816 -0.1452980 -0.9136582
-230.28571   40.40816 -0.1407102 -0.9136676
-222.85714   40.40816 -0.1361233 -0.9136757
-215.42857   40.40816 -0.1315373 -0.9136823
-207.99999   40.40816 -0.1269520 -0.9136876
-200.57142   40.40816 -0.1223676 -0.9136916
-193.14285   40.40816 -0.1177840 -0.9136942
-185.71428   40.40816 -0.1132011 -0.9136954
-178.28571   40.40816 -0.1086190 -0.9136952
-170.85714   40.40816 -0.1040376 -0.9136937
-163.42857   40.40816 -0.0994569 -0.9136909
-156.00000   40.40816 -0.0948768 -0.9136867
-148.57142   40.40816 -0.0902974 -0.9136811
-141.14285   40.40816 -0.0857186 -0.9136742
-133.71428   40.40816 -0.0811404 -0.9136659
-126.28571   40.40816 -0.0765628 -0.9136563
-118.85714   40.40816 -0.0719858 -0.9136453
-111.42857   40.40816 -0.0674092 -0.9136330
-104.00000   40.40816 -0.0628332 -0.9136193
 -96.57143   40.40816 -0.0582576 -0.9136043
 -89.14285   40.40816 -0.0536825 -0.9135880
 -81.71428   40.40816 -0.0491078 -0.9135702
 -74.28571   40.40816 -0.0445335 -0.9135512
 -66.85714   40.40816 -0.0399596 -0.9135308
 -59.42857   40.40816 -0.0353860 -0.9135090
 -52.00000   40.40816 -0.0308127 -0.9134859
 -44.57143   40.40816 -0.0262398 -0.9134615
 -37.14286   40.40816 -0.0216671 -0.9134357
 -29.71428   40.40816 -0.0170947 -0.9134085
 -22.28571   40.40816 -0.0125226 -0.9133801
 -14.85714   40.40816 -0.0079506 -0.9133502
  -7.42857   40.40816 -0.0033788 -0.9133191
   0.00000   40.40816  0.0011928 -0.9132865
   7.42857   40.40816  0.0057643 -0.9132527
  14.85714   40.40816  0.0103357 -0.9132175
  22.28571   40.40816  0.0149071 -0.9131809
  29.71428   40.40816  0.0194783 -0.9131430
  37.14286   40.40816  0.0240496 -0.9131038
  44.57143   40.40816  0.0286208 -0.9130632
  52.00000   40.40816  0.0331920 -0.9130212
  59.42857   40.40816  0.0377633 -0.9129780
  66.85714   40.40816  0.0423347 -0.9129333
  74.28571   40.40816  0.0469061 -0.9128873
  81.71428   40.40816  0.0514777 -0.9128400
  89.14285   40.40816  0.0560494 -0.9127913
  96.57143   40.40816  0.0606213 -0.9127413
 104.00000   40.40816  0.0651933 -0.9126899
 111.42857   40.40816  0.0697656 -0.9126372
 118.85714   40.40816  0.0743381 -0.9125831
 126.28571   40.40816  0.0789109 -0.9125276
 133.71428   40.40816  0.0834840 -0.9124708
 141.14285   40.40816  0.0880573 -0.9124127
 148.57142   40.40816  0.0926310 -0.9123532
 156.00000   40.40816  0.0972051 -0.9122923
 163.42857   40.40816  0.1017796 -0.9122301
 170.85714   40.40816  0.1063544 -0.9121665
 178.28571   40.40816  0.1109297 -0.9121015
 185.71428   40.40816  0.1155054 -0.9120352
 193.14285   40.40816  0.1200816 -0.9119675
 200.57142   40.40816  0.1246584 -0.9118985
 207.99999   40.40816  0.1292356 -0.9118281
 215.42857   40.40816  0.1338134 -0.9117563
 222.85714   40.40816  0.1383918 -0.9116831
 230.28571   40.40816  0.1429707 -0.9116086
 237.71428   40.40816  0.1475503 -0.9115327
 245.14285   40.40816  0.1521305 -0.9114554
 252.57142   40.40816  0.1567114 -0.9113768
 259.99999   40.40816  0.1612929 -0.9112967
 267.42856   40.40816  0.1658752 -0.9112153
 274.85714   40.40816  0.1704582 -0.9111325
 282.28571   40.40816  0.1750419 -0.9110483
 289.71428   40.40816  0.1796265 -0.9109627
 297.14285   40.40816  0.1842118 -0.9108757
 304.57142   40.40816  0.1887979 -0.9107874
 311.99999   40.40816  0.1933849 -0.9106976
 319.42856   40.40816  0.1979727 -0.9106065
 326.85713   40.40816  0.2025615 -0.9105139
 334.28571   40.40816  0.2071511 -0.9104199
 341.71428   40.40816  0.2117416 -0.9103246
 349.14285   40.40816  0.2163331 -0.9102278
 356.57142   40.40816  0.2209256 -0.9101296
 363.99999   40.40816  0.2255190 -0.9100300
 371.42856   40.40816  0.2301135 -0.9099290
 378.85713   40.40816  0.2347090 -0.9098266
 386.28570   40.40816  0.2393055 -0.9097227
 393.71427   40.40816  0.2439031 -0.9096174
 401.14285   40.40816  0.2485018 -0.9095107
 408.57142   40.40816  0.2531016 -0.9094026
-408.57142   44.89796 -0.2515518 -0.9168262
-401.14285   44.89796 -0.2469292 -0.9168665
-393.71427   44.89796 -0.2423079 -0.9169053
-386.28570   44.89796 -0.2376881 -0.9169428
-378.85713   44.89796 -0.2330696 -0.9169788
-371.42856   44.89796 -0.2284524 -0.9170135
-363.99999   44.89796 -0.2238365 -0.9170468
-356.57142   44.89796 -0.2192219 -0.9170786
-349.14285   44.89796 -0.2146085 -0.9171091
-341.71428   44.89796 -0.2099964 -0.9171383
-334.28571   44.89796 -0.2053855 -0.9171660
-326.85713   44.89796 -0.2007758 -0.9171924
-319.42856   44.89796 -0.1961673 -0.9172174
-311.99999   44.89796 -0.1915600 -0.9172410
-304.57142   44.89796 -0.1869537 -0.9172633
-297.14285   44.89796 -0.1823486 -0.9172842
-289.71428   44.89796 -0.1777446 -0.9173037
-282.28571   44.89796 -0.1731417 -0.9173219
-274.85714   44.89796 -0.1685398 -0.9173387
-267.42856   44.89796 -0.1639389 -0.9173541
-259.99999   44.89796 -0.1593390 -0.9173682
-252.57142   44.89796 -0.1547401 -0.9173809
-245.14285   44.89796 -0.1501421 -0.9173923
-237.71428   44.89796 -0.1455451 -0.9174024
-230.28571   44.89796 -0.1409490 -0.9174110
-222.85714   44.89796 -0.1363538 -0.9174184
-215.42857   44.89796 -0.1317594 -0.9174244
-207.99999   44.89796 -0.1271659 -0.9174290
-200.57142   44.89796 -0.1225732 -0.9174323
-193.14285   44.89796 -0.1179813 -0.9174343
-185.71428   44.89796 -0.1133901 -0.9174349
-178.28571   44.89796 -0.1087997 -0.9174341
-170.85714   44.89796 -0.1042100 -0.9174321
-163.42857   44.89796 -0.0996211 -0.9174287
-156.00000   44.89796 -0.0950327 -0.9174239
-148.57142   44.89796 -0.0904451 -0.9174179
-141.14285   44.89796 -0.0858580 -0.9174105
-133.71428   44.89796 -0.0812716 -0.9174017
-126.28571   44.89796 -0.0766857 -0.9173917
-118.85714   44.89796 -0.0721004 -0.9173803
-111.42857   44.89796 -0.0675156 -0.9173675
-104.00000   44.89796 -0.0629313 -0.9173535
 -96.57143   44.89796 -0.0583475 -0.9173381
 -89.14285   44.89796 -0.0537642 -0.9173213
 -81.71428   44.89796 -0.0491812 -0.9173033
 -74.28571   44.89796 -0.0445987 -0.9172839
 -66.85714   44.89796 -0.0400166 -0.9172632
 -59.42857   44.89796 -0.0354348 -0.9172412
 -52.00000   44.89796 -0.0308533 -0.9172178
 -44.57143   44.89796 -0.0262721 -0.9171931
 -37.14286   44.89796 -0.0216913 -0.9171671
 -29.71428   44.89796 -0.0171106 -0.9171398
 -22.28571   44.89796 -0.0125302 -0.9171111
 -14.85714   44.89796 -0.0079500 -0.9170811
  -7.42857   44.89796 -0.0033700 -0.9170498
   0.00000   44.89796  0.0012098 -0.9170172
   7.42857   44.89796  0.0057895 -0.9169832
  14.85714   44.89796  0.0103692 -0.9169479
  22.28571   44.89796  0.0149487 -0.9169113
  29.71428   44.89796  0.0195282 -0.9168734
  37.14286   44.89796  0.0241076 -0.9168341
  44.57143   44.89796  0.0286871 -0.9167935
  52.00000   44.89796  0.0332665 -0.9167516
  59.42857   44.89796  0.0378461 -0.9167084
  66.85714   44.89796  0.0424256 -0.9166638
  74.28571   44.89796  0.0470053 -0.9166179
  81.71428   44.89796  0.0515851 -0.9165706
  89.14285   44.89796  0.0561650 -0.9165221
  96.57143   44.89796  0.0607451 -0.9164722
 104.00000   44.89796  0.0653254 -0.9164209
 111.42857   44.89796  0.0699059 -0.9163684
 118.85714   44.89796  0.0744866 -0.9163145
 126.28571   44.89796  0.0790676 -0.9162592
 133.71428   44.89796  0.0836489 -0.9162027
 141.14285   44.89796  0.0882306 -0.9161448
 148.57142   44.89796  0.0928125 -0.9160855
 156.00000   44.89796  0.0973948 -0.9160249
 163.42857   44.89796  0.1019775 -0.9159630
 170.85714   44.89796  0.1065606 -0.9158998
 178.28571   44.89796  0.1111442 -0.9158352
 185.71428   44.89796  0.1157282 -0.9157692
 193.14285   44.89796  0.1203126 -0.9157019
 200.57142   44.89796  0.1248976 -0.9156333
 207.99999   44.89796  0.1294831 -0.9155633
 215.42857   44.89796  0.1340692 -0.9154919
 222.85714   44.89796  0.1386559 -0.9154192
 230.28571   44.89796  0.1432431 -0.9153452
 237.71428   44.89796  0.1478310 -0.9152698
 245.14285   44.89796  0.1524195 -0.9151930
 252.57142   44.89796  0.1570086 -0.9151149
 259.99999   44.89796  0.1615985 -0.9150354
 267.42856   44.89796  0.1661891 -0.9149546
 274.85714   44.89796  0.1707804 -0.9148723
 282.28571   44.89796  0.1753725 -0.9147888
 289.71428   44.89796  0.1799653 -0.9147038
 297.14285   44.89796  0.1845590 -0.9146175
 304.57142   44.89796  0.1891535 -0.9145298
 311.99999   44.89796  0.1937488 -0.9144407
 319.42856   44.89796  0.1983450 -0.9143503
 326.85713   44.89796  0.2029421 -0.9142584
 334.28571   44.89796  0.2075401 -0.9141652
 341.71428   44.89796  0.2121390 -0.9140706
 349.14285   44.89796  0.2167389 -0.9139746
 356.57142   44.89796  0.2213398 -0.9138773
 363.99999   44.89796  0.2259416 -0.9137785
 371.42856   44.89796  0.2305445 -0.9136783
 378.85713   44.89796  0.2351484 -0.9135767
 386.28570   44.89796  0.2397533 -0.9134738
 393.71427   44.89796  0.2443594 -0.9133694
 401.14285   44.89796  0.2489665 -0.9132636
 408.57142   44.89796  0.2535747 -0.9131564
-408.57142   49.38775 -0.2519942 -0.9206063
-401.14285   49.38775 -0.2473631 -0.9206453
-393.71427   49.38775 -0.2427333 -0.9206830
-386.28570   49.38775 -0.2381049 -0.9207193
-378.85713   49.38775 -0.2334779 -0.9207543
-371.42856   49.38775 -0.2288522 -0.9207878
-363.99999   49.38775 -0.2242278 -0.9208200
-356.57142   49.38775 -0.2196047 -0.9208509
-349.14285   49.38775 -0.2149829 -0.9208803
-341.71428   49.38775 -0.2103623 -0.9209085
-334.28571   49.38775 -0.2057430 -0.9209352
-326.85713   49.38775 -0.2011249 -0.9209606
-319.42856   49.38775 -0.1965079 -0.9209846
-311.99999   49.38775 -0.1918921 -0.9210073
-304.57142   49.38775 -0.1872775 -0.9210287
-297.14285   49.38775 -0.1826640 -0.9210487
-289.71428   49.38775 -0.1780515 -0.9210673
-282.28571   49.38775 -0.1734402 -0.9210846
-274.85714   49.38775 -0.1688299 -0.9211006
-267.42856   49.38775 -0.1642206 -0.9211152
-259.99999   49.38775 -0.1596124 -0.9211285
-252.57142   49.38775 -0.1550051 -0.9211404
-245.14285   49.38775 -0.1503988 -0.9211510
-237.71428   49.38775 -0.1457934 -0.9211603
-230.28571   49.38775 -0.1411889 -0.9211683
-222.85714   49.38775 -0.1365853 -0.9211749
-215.42857   49.38775 -0.1319826 -0.9211802
-207.99999   49.38775 -0.1273808 -0.9211842
-200.57142   49.38775 -0.1227797 -0.9211868
-193.14285   49.38775 -0.1181795 -0.9211881
-185.71428   49.38775 -0.1135800 -0.9211881
-178.28571   49.38775 -0.1089813 -0.9211868
-170.85714   49.38775 -0.1043833 -0.9211842
-163.42857   49.38775 -0.0997860 -0.9211802
-156.00000   49.38775 -0.0951894 -0.9211750
-148.57142   49.38775 -0.0905934 -0.9211684
-141.14285   49.38775 -0.0859981 -0.9211605
-133.71428   49.38775 -0.0814034 -0.9211513
-126.28571   49.38775 -0.0768092 -0.9211408
-118.85714   49.38775 -0.0722156 -0.9211289
-111.42857   49.38775 -0.0676225 -0.9211158
-104.00000   49.38775 -0.0630300 -0.9211013
 -96.57143   49.38775 -0.0584379 -0.9210855
 -89.14285   49.38775 -0.0538462 -0.9210685
 -81.71428   49.38775 -0.0492550 -0.9210501
 -74.28571   49.38775 -0.0446643 -0.9210304
 -66.85714   49.38775 -0.0400738 -0.9210094
 -59.42857   49.38775 -0.0354838 -0.9209871
 -52.00000   49.38775 -0.0308941 -0.9209635
 -44.57143   49.38775 -0.0263046 -0.9209385
 -37.14286   49.38775 -0.0217155 -0.9209123
 -29.71428   49.38775 -0.0171266 -0.9208848
 -22.28571   49.38775 -0.0125380 -0.9208559
 -14.85714   49.38775 -0.0079495 -0.9208258
  -7.42857   49.38775 -0.0033612 -0.9207943
   0.00000   49.38775  0.0012269 -0.9207616
   7.42857   49.38775  0.0058148 -0.9207275
  14.85714   49.38775  0.0104027 -0.9206921
  22.28571   49.38775  0.0149905 -0.9206555
  29.71428   49.38775  0.0195782 -0.9206175
  37.14286   49.38775  0.0241660 -0.9205782
  44.57143   49.38775  0.0287537 -0.9205376
  52.00000   49.38775  0.0333414 -0.9204957
  59.42857   49.38775  0.0379291 -0.9204525
  66.85714   49.38775  0.0425170 -0.9204080
  74.28571   49.38775  0.0471049 -0.9203621
  81.71428   49.38775  0.0516930 -0.9203150
  89.14285   49.38775  0.0562811 -0.9202665
  96.57143   49.38775  0.0608695 -0.9202168
 104.00000   49.38775  0.0654581 -0.9201657
 111.42857   49.38775  0.0700468 -0.9201133
 118.85714   49.38775  0.0746358 -0.9200596
 126.28571   49.38775  0.0792251 -0.9200046
 133.71428   49.38775  0.0838147 -0.9199482
 141.14285   49.38775  0.0884046 -0.9198906
 148.57142   49.38775  0.0929948 -0.9198316
 156.00000   49.38775  0.0975854 -0.9197713
 163.42857   49.38775  0.1021764 -0.9197097
 170.85714   49.38775  0.1067678 -0.9196468
 178.28571   49.38775  0.1113596 -0.9195825
 185.71428   49.38775  0.1159519 -0.9195169
 193.14285   49.38775  0.1205447 -0.9194500
 200.57142   49.38775  0.1251380 -0.9193818
 207.99999   49.38775  0.1297318 -0.9193122
 215.42857   49.38775  0.1343262 -0.9192413
 222.85714   49.38775  0.1389212 -0.9191691
 230.28571   49.38775  0.1435168 -0.9190955
 237.71428   49.38775  0.1481130 -0.9190206
 245.14285   49.38775  0.1527098 -0.9189444
 252.57142   49.38775  0.1573073 -0.9188668
 259.99999   49.38775  0.1619055 -0.9187879
 267.42856   49.38775  0.1665045 -0.9187076
 274.85714   49.38775  0.1711041 -0.9186260
 282.28571   49.38775  0.1757046 -0.9185430
 289.71428   49.38775  0.1803058 -0.9184587
 297.14285   49.38775  0.1849078 -0.9183730
 304.57142   49.38775  0.1895107 -0.9182860
 311.99999   49.38775  0.1941144 -0.9181977
 319.42856   49.38775  0.1987190 -0.9181079
 326.85713   49.38775  0.2033245 -0.9180168
 334.28571   49.38775  0.2079309 -0.9179244
 341.71428   49.38775  0.2125383 -0.9178305
 349.14285   49.38775  0.2171466 -0.9177353
 356.57142   49.38775  0.2217559 -0.9176388
 363.99999   49.38775  0.2263662 -0.9175408
 371.42856   49.38775  0.2309775 -0.9174415
 378.85713   49.38775  0.2355898 -0.9173408
 386.28570   49.38775  0.2402033 -0.9172387
 393.71427   49.38775  0.2448178 -0.9171352
 401.14285   49.38775  0.2494334 -0.9170304
 408.57142   49.38775  0.2540501 -0.9169241
-408.57142   53.87755 -0.2524387 -0.9244004
-401.14285   53.87755 -0.2477990 -0.9244383
-393.71427   53.87755 -0.2431607 -0.9244748
-386.28570   53.87755 -0.2385238 -0.9245100
-378.85713   53.87755 -0.2338882 -0.9245438
-371.42856   53.87755 -0.2292540 -0.9245762
-363.99999   53.87755 -0.2246210 -0.9246074
-356.57142   53.87755 -0.2199894 -0.9246371
-349.14285   53.87755 -0.2153591 -0.9246655
-341.71428   53.87755 -0.2107300 -0.9246926
-334.28571   53.87755 -0.2061022 -0.9247184
-326.85713   53.87755 -0.2014756 -0.9247428
-319.42856   53.87755 -0.1968501 -0.9247659
-311.99999   53.87755 -0.1922259 -0.9247876
-304.57142   53.87755 -0.1876028 -0.9248080
-297.14285   53.87755 -0.1829808 -0.9248271
-289.71428   53.87755 -0.1783599 -0.9248448
-282.28571   53.87755 -0.1737401 -0.9248613
-274.85714   53.87755 -0.1691214 -0.9248764
-267.42856   53.87755 -0.1645037 -0.9248902
-259.99999   53.87755 -0.1598870 -0.9249026
-252.57142   53.87755 -0.1552714 -0.9249138
-245.14285   53.87755 -0.1506566 -0.9249237
-237.71428   53.87755 -0.1460429 -0.9249322
-230.28571   53.87755 -0.1414300 -0.9249394
-222.85714   53.87755 -0.1368180 -0.9249453
-215.42857   53.87755 -0.1322069 -0.9249499
-207.99999   53.87755 -0.1275967 -0.9249532
-200.57142   53.87755 -0.1229873 -0.9249552
-193.14285   53.87755 -0.1183787 -0.9249559
-185.71428   53.87755 -0.1137709 -0.9249553
-178.28571   53.87755 -0.1091638 -0.9249534
-170.85714   53.87755 -0.1045574 -0.9249502
-163.42857   53.87755 -0.0999518 -0.9249457
-156.00000   53.87755 -0.0953468 -0.9249399
-148.57142   53.87755 -0.0907425 -0.9249328
-141.14285   53.87755 -0.0861389 -0.9249244
-133.71428   53.87755 -0.0815358 -0.9249147
-126.28571   53.87755 -0.0769333 -0.9249037
-118.85714   53.87755 -0.0723314 -0.9248914
-111.42857   53.87755 -0.0677300 -0.9248779
-104.00000   53.87755 -0.0631291 -0.9248630
 -96.57143   53.87755 -0.0585287 -0.9248469
 -89.14285   53.87755 -0.0539287 -0.9248294
 -81.71428   53.87755 -0.0493292 -0.9248107
 -74.28571   53.87755 -0.0447301 -0.9247907
 -66.85714   53.87755 -0.0401314 -0.9247694
 -59.42857   53.87755 -0.0355331 -0.9247468
 -52.00000   53.87755 -0.0309350 -0.9247229
 -44.57143   53.87755 -0.0263373 -0.9246978
 -37.14286   53.87755 -0.0217399 -0.9246713
 -29.71428   53.87755 -0.0171427 -0.9246436
 -22.28571   53.87755 -0.0125457 -0.9246146
 -14.85714   53.87755 -0.0079490 -0.9245842
  -7.42857   53.87755 -0.0033524 -0.9245527
   0.00000   53.87755  0.0012440 -0.9245198
   7.42857   53.87755  0.0058402 -0.9244856
  14.85714   53.87755  0.0104364 -0.9244502
  22.28571   53.87755  0.0150325 -0.9244134
  29.71428   53.87755  0.0196285 -0.9243754
  37.14286   53.87755  0.0242245 -0.9243361
  44.57143   53.87755  0.0288205 -0.9242955
  52.00000   53.87755  0.0334165 -0.9242536
  59.42857   53.87755  0.0380126 -0.9242104
  66.85714   53.87755  0.0426087 -0.9241659
  74.28571   53.87755  0.0472050 -0.9241202
  81.71428   53.87755  0.0518013 -0.9240731
  89.14285   53.87755  0.0563978 -0.9240248
  96.57143   53.87755  0.0609945 -0.9239752
 104.00000   53.87755  0.0655913 -0.9239242
 111.42857   53.87755  0.0701884 -0.9238720
 118.85714   53.87755  0.0747857 -0.9238185
 126.28571   53.87755  0.0793833 -0.9237637
 133.71428   53.87755  0.0839812 -0.9237076
 141.14285   53.87755  0.0885794 -0.9236502
 148.57142   53.87755  0.0931780 -0.9235915
 156.00000   53.87755  0.0977769 -0.9235315
 163.42857   53.87755  0.1023762 -0.9234702
 170.85714   53.87755  0.1069759 -0.9234076
 178.28571   53.87755  0.1115761 -0.9233437
 185.71428   53.87755  0.1161768 -0.9232785
 193.14285   53.87755  0.1207779 -0.9232120
 200.57142   53.87755  0.1253795 -0.9231441
 207.99999   53.87755  0.1299817 -0.9230750
 215.42857   53.87755  0.1345844 -0.9230045
 222.85714   53.87755  0.1391878 -0.9229328
 230.28571   53.87755  0.1437917 -0.9228597
 237.71428   53.87755  0.1483963 -0.9227853
 245.14285   53.87755  0.1530015 -0.9227096
 252.57142   53.87755  0.1576074 -0.9226325
 259.99999   53.87755  0.1622140 -0.9225542
 267.42856   53.87755  0.1668213 -0.9224745
 274.85714   53.87755  0.1714294 -0.9223935
 282.28571   53.87755  0.1760382 -0.9223112
 289.71428   53.87755  0.1806479 -0.9222275
 297.14285   53.87755  0.1852583 -0.9221425
 304.57142   53.87755  0.1898696 -0.9220562
 311.99999   53.87755  0.1944818 -0.9219685
 319.42856   53.87755  0.1990948 -0.9218795
 326.85713   53.87755  0.2037087 -0.9217891
 334.28571   53.87755  0.2083236 -0.9216974
 341.71428   53.87755  0.2129394 -0.9216044
 349.14285   53.87755  0.2175562 -0.9215100
 356.57142   53.87755  0.2221739 -0.9214142
 363.99999   53.87755  0.2267927 -0.9213171
 371.42856   53.87755  0.2314125 -0.9212186
 378.85713   53.87755  0.2360334 -0.9211188
 386.28570   53.87755  0.2406553 -0.9210176
 393.71427   53.87755  0.2452784 -0.9209151
 401.14285   53.87755  0.2499025 -0.9208111
 408.57142   53.87755  0.2545278 -0.9207058
-408.57142   58.36734 -0.2528854 -0.9282087
-401.14285   58.36734 -0.2482371 -0.9282454
-393.71427   58.36734 -0.2435902 -0.9282807
-386.28570   58.36734 -0.2389446 -0.9283147
-378.85713   58.36734 -0.2343005 -0.9283474
-371.42856   58.36734 -0.2296576 -0.9283788
-363.99999   58.36734 -0.2250162 -0.9284088
-356.57142   58.36734 -0.2203760 -0.9284375
-349.14285   58.36734 -0.2157371 -0.9284649
-341.71428   58.36734 -0.2110995 -0.9284909
-334.28571   58.36734 -0.2064631 -0.9285156
-326.85713   58.36734 -0.2018280 -0.9285390
-319.42856   58.36734 -0.1971940 -0.9285611
-311.99999   58.36734 -0.1925613 -0.9285819
-304.57142   58.36734 -0.1879297 -0.9286014
-297.14285   58.36734 -0.1832992 -0.9286196
-289.71428   58.36734 -0.1786698 -0.9286364
-282.28571   58.36734 -0.1740416 -0.9286520
-274.85714   58.36734 -0.1694144 -0.9286662
-267.42856   58.36734 -0.1647882 -0.9286792
-259.99999   58.36734 -0.1601631 -0.9286909
-252.57142   58.36734 -0.1555389 -0.9287012
-245.14285   58.36734 -0.1509157 -0.9287103
-237.71428   58.36734 -0.1462935 -0.9287181
-230.28571   58.36734 -0.1416722 -0.9287245
-222.85714   58.36734 -0.1370518 -0.9287297
-215.42857   58.36734 -0.1324323 -0.9287336
-207.99999   58.36734 -0.1278137 -0.9287363
-200.57142   58.36734 -0.1231959 -0.9287376
-193.14285   58.36734 -0.1185788 -0.9287377
-185.71428   58.36734 -0.1139626 -0.9287364
-178.28571   58.36734 -0.1093471 -0.9287339
-170.85714   58.36734 -0.1047324 -0.9287301
-163.42857   58.36734 -0.1001184 -0.9287251
-156.00000   58.36734 -0.0955050 -0.9287187
-148.57142   58.36734 -0.0908923 -0.9287111
-141.14285   58.36734 -0.0862803 -0.9287022
-133.71428   58.36734 -0.0816689 -0.9286920
-126.28571   58.36734 -0.0770580 -0.9286806
-118.85714   58.36734 -0.0724477 -0.9286679
-111.42857   58.36734 -0.0678380 -0.9286539
-104.00000   58.36734 -0.0632287 -0.9286386
 -96.57143   58.36734 -0.0586200 -0.9286221
 -89.14285   58.36734 -0.0540117 -0.9286043
 -81.71428   58.36734 -0.0494038 -0.9285852
 -74.28571   58.36734 -0.0447963 -0.9285649
 -66.85714   58.36734 -0.0401893 -0.9285433
 -59.42857   58.36734 -0.0355826 -0.9285204
 -52.00000   58.36734 -0.0309762 -0.9284963
 -44.57143   58.36734 -0.0263701 -0.9284709
 -37.14286   58.36734 -0.0217644 -0.9284442
 -29.71428   58.36734 -0.0171589 -0.9284163
 -22.28571   58.36734 -0.0125536 -0.9283871
 -14.85714   58.36734 -0.0079485 -0.9283566
  -7.42857   58.36734 -0.0033436 -0.9283249
   0.00000   58.36734  0.0012611 -0.9282919
   7.42857   58.36734  0.0058658 -0.9282576
  14.85714   58.36734  0.0104703 -0.9282221
  22.28571   58.36734  0.0150747 -0.9281853
  29.71428   58.36734  0.0196790 -0.9281472
  37.14286   58.36734  0.0242834 -0.9281079
  44.57143   58.36734  0.0288877 -0.9280673
  52.00000   58.36734  0.0334921 -0.9280254
  59.42857   58.36734  0.0380965 -0.9279823
  66.85714   58.36734  0.0427009 -0.9279378
  74.28571   58.36734  0.0473055 -0.9278922
  81.71428   58.36734  0.0519102 -0.9278452
  89.14285   58.36734  0.0565150 -0.9277970
  96.57143   58.36734  0.0611200 -0.9277475
 104.00000   58.36734  0.0657252 -0.9276967
 111.42857   58.36734  0.0703307 -0.9276447
 118.85714   58.36734  0.0749363 -0.9275914
 126.28571   58.36734  0.0795423 -0.9275368
 133.71428   58.36734  0.0841485 -0.9274809
 141.14285   58.36734  0.0887551 -0.9274238
 148.57142   58.36734  0.0933620 -0.9273653
 156.00000   58.36734  0.0979693 -0.9273056
 163.42857   58.36734  0.1025770 -0.9272446
