# COL_ERR=0.00000  COL_PHI=0.00000  TNT_ANG=71.0000  TNT_PHI=90.0810
## xmask ymask | Alpha-tanx tany
-326.85713  116.73469 -0.2040660 -0.9783313
-319.42856  116.73469 -0.1993240 -0.9783605
-311.99999  116.73469 -0.1945831 -0.9783888
-304.57142  116.73469 -0.1898433 -0.9784160
-297.14285  116.73469 -0.1851047 -0.9784421
-289.71428  116.73469 -0.1803670 -0.9784673
-282.28571  116.73469 -0.1756304 -0.9784913
-274.85714  116.73469 -0.1708949 -0.9785144
-267.42856  116.73469 -0.1661603 -0.9785364
-259.99999  116.73469 -0.1614266 -0.9785574
-252.57142  116.73469 -0.1566939 -0.9785773
-245.14285  116.73469 -0.1519621 -0.9785962
-237.71428  116.73469 -0.1472312 -0.9786141
-230.28571  116.73469 -0.1425012 -0.9786310
-222.85714  116.73469 -0.1377720 -0.9786469
-215.42857  116.73469 -0.1330435 -0.9786617
-207.99999  116.73469 -0.1283159 -0.9786755
-200.57142  116.73469 -0.1235890 -0.9786883
-193.14285  116.73469 -0.1188629 -0.9787001
-185.71428  116.73469 -0.1141374 -0.9787109
-178.28571  116.73469 -0.1094126 -0.9787206
-170.85714  116.73469 -0.1046885 -0.9787294
-163.42857  116.73469 -0.0999650 -0.9787371
-156.00000  116.73469 -0.0952420 -0.9787438
-148.57142  116.73469 -0.0905197 -0.9787495
-141.14285  116.73469 -0.0857978 -0.9787543
-133.71428  116.73469 -0.0810765 -0.9787580
-126.28571  116.73469 -0.0763557 -0.9787607
-118.85714  116.73469 -0.0716353 -0.9787624
-111.42857  116.73469 -0.0669154 -0.9787631
-104.00000  116.73469 -0.0621958 -0.9787628
 -96.57143  116.73469 -0.0574767 -0.9787615
 -89.14285  116.73469 -0.0527578 -0.9787592
 -81.71428  116.73469 -0.0480393 -0.9787559
 -74.28571  116.73469 -0.0433211 -0.9787516
 -66.85714  116.73469 -0.0386032 -0.9787463
 -59.42857  116.73469 -0.0338854 -0.9787400
 -52.00000  116.73469 -0.0291679 -0.9787328
 -44.57143  116.73469 -0.0244506 -0.9787245
 -37.14286  116.73469 -0.0197334 -0.9787152
 -29.71428  116.73469 -0.0150164 -0.9787049
 -22.28571  116.73469 -0.0102994 -0.9786937
 -14.85714  116.73469 -0.0055826 -0.9786814
  -7.42857  116.73469 -0.0008657 -0.9786681
   0.00000  116.73469  0.0038511 -0.9786539
   7.42857  116.73469  0.0085680 -0.9786386
  14.85714  116.73469  0.0132848 -0.9786224
  22.28571  116.73469  0.0180018 -0.9786052
  29.71428  116.73469  0.0227188 -0.9785869
  37.14286  116.73469  0.0274360 -0.9785677
  44.57143  116.73469  0.0321534 -0.9785475
  52.00000  116.73469  0.0368709 -0.9785262
  59.42857  116.73469  0.0415886 -0.9785040
  66.85714  116.73469  0.0463066 -0.9784808
  74.28571  116.73469  0.0510248 -0.9784566
  81.71428  116.73469  0.0557433 -0.9784313
  89.14285  116.73469  0.0604621 -0.9784051
  96.57143  116.73469  0.0651813 -0.9783779
 104.00000  116.73469  0.0699009 -0.9783497
 111.42857  116.73469  0.0746208 -0.9783204
 118.85714  116.73469  0.0793412 -0.9782902
 126.28571  116.73469  0.0840621 -0.9782590
 133.71428  116.73469  0.0887834 -0.9782267
 141.14285  116.73469  0.0935053 -0.9781935
 148.57142  116.73469  0.0982277 -0.9781592
 156.00000  116.73469  0.1029506 -0.9781240
 163.42857  116.73469  0.1076742 -0.9780877
 170.85714  116.73469  0.1123984 -0.9780504
 178.28571  116.73469  0.1171232 -0.9780121
 185.71428  116.73469  0.1218487 -0.9779728
 193.14285  116.73469  0.1265749 -0.9779324
 200.57142  116.73469  0.1313018 -0.9778911
 207.99999  116.73469  0.1360295 -0.9778487
 215.42857  116.73469  0.1407579 -0.9778053
 222.85714  116.73469  0.1454872 -0.9777609
 230.28571  116.73469  0.1502173 -0.9777155
 237.71428  116.73469  0.1549483 -0.9776690
 245.14285  116.73469  0.1596801 -0.9776215
 252.57142  116.73469  0.1644129 -0.9775730
 259.99999  116.73469  0.1691466 -0.9775234
 267.42856  116.73469  0.1738813 -0.9774728
 274.85714  116.73469  0.1786169 -0.9774212
 282.28571  116.73469  0.1833536 -0.9773685
 289.71428  116.73469  0.1880913 -0.9773148
 297.14285  116.73469  0.1928301 -0.9772600
 304.57142  116.73469  0.1975699 -0.9772042
 311.99999  116.73469  0.2023109 -0.9771474
 319.42856  116.73469  0.2070530 -0.9770895
 326.85713  116.73469  0.2117963 -0.9770305
 334.28571  116.73469  0.2165408 -0.9769705
 341.71428  116.73469  0.2212865 -0.9769094
 349.14285  116.73469  0.2260334 -0.9768472
 356.57142  116.73469  0.2307816 -0.9767840
 363.99999  116.73469  0.2355310 -0.9767197
 371.42856  116.73469  0.2402818 -0.9766544
 378.85713  116.73469  0.2450339 -0.9765880
 386.28570  116.73469  0.2497874 -0.9765205
 393.71427  116.73469  0.2545422 -0.9764519
 401.14285  116.73469  0.2592985 -0.9763822
 408.57142  116.73469  0.2640561 -0.9763115
-408.57142  121.22448 -0.2567916 -0.9819513
-401.14285  121.22448 -0.2520263 -0.9819911
-393.71427  121.22448 -0.2472625 -0.9820298
-386.28570  121.22448 -0.2425000 -0.9820675
-378.85713  121.22448 -0.2377388 -0.9821041
-371.42856  121.22448 -0.2329790 -0.9821397
-363.99999  121.22448 -0.2282206 -0.9821742
-356.57142  121.22448 -0.2234634 -0.9822077
-349.14285  121.22448 -0.2187074 -0.9822401
-341.71428  121.22448 -0.2139527 -0.9822715
-334.28571  121.22448 -0.2091992 -0.9823019
-326.85713  121.22448 -0.2044470 -0.9823312
-319.42856  121.22448 -0.1996958 -0.9823595
-311.99999  121.22448 -0.1949459 -0.9823868
-304.57142  121.22448 -0.1901970 -0.9824131
-297.14285  121.22448 -0.1854493 -0.9824383
-289.71428  121.22448 -0.1807026 -0.9824626
-282.28571  121.22448 -0.1759569 -0.9824858
-274.85714  121.22448 -0.1712123 -0.9825080
-267.42856  121.22448 -0.1664686 -0.9825292
-259.99999  121.22448 -0.1617260 -0.9825493
-252.57142  121.22448 -0.1569842 -0.9825685
-245.14285  121.22448 -0.1522434 -0.9825867
-237.71428  121.22448 -0.1475035 -0.9826038
-230.28571  121.22448 -0.1427644 -0.9826200
-222.85714  121.22448 -0.1380262 -0.9826352
-215.42857  121.22448 -0.1332888 -0.9826493
-207.99999  121.22448 -0.1285522 -0.9826625
-200.57142  121.22448 -0.1238163 -0.9826747
-193.14285  121.22448 -0.1190812 -0.9826858
-185.71428  121.22448 -0.1143467 -0.9826960
-178.28571  121.22448 -0.1096130 -0.9827052
-170.85714  121.22448 -0.1048799 -0.9827134
-163.42857  121.22448 -0.1001474 -0.9827207
-156.00000  121.22448 -0.0954155 -0.9827269
-148.57142  121.22448 -0.0906842 -0.9827321
-141.14285  121.22448 -0.0859534 -0.9827364
-133.71428  121.22448 -0.0812231 -0.9827397
-126.28571  121.22448 -0.0764934 -0.9827420
-118.85714  121.22448 -0.0717641 -0.9827433
-111.42857  121.22448 -0.0670352 -0.9827437
-104.00000  121.22448 -0.0623067 -0.9827430
 -96.57143  121.22448 -0.0575786 -0.9827414
 -89.14285  121.22448 -0.0528508 -0.9827388
 -81.71428  121.22448 -0.0481234 -0.9827353
 -74.28571  121.22448 -0.0433963 -0.9827307
 -66.85714  121.22448 -0.0386694 -0.9827252
 -59.42857  121.22448 -0.0339428 -0.9827187
 -52.00000  121.22448 -0.0292163 -0.9827112
 -44.57143  121.22448 -0.0244901 -0.9827028
 -37.14286  121.22448 -0.0197640 -0.9826934
 -29.71428  121.22448 -0.0150380 -0.9826830
 -22.28571  121.22448 -0.0103122 -0.9826716
 -14.85714  121.22448 -0.0055864 -0.9826593
  -7.42857  121.22448 -0.0008606 -0.9826460
   0.00000  121.22448  0.0038651 -0.9826317
   7.42857  121.22448  0.0085909 -0.9826164
  14.85714  121.22448  0.0133167 -0.9826002
  22.28571  121.22448  0.0180426 -0.9825830
  29.71428  121.22448  0.0227685 -0.9825648
  37.14286  121.22448  0.0274946 -0.9825456
  44.57143  121.22448  0.0322209 -0.9825255
  52.00000  121.22448  0.0369473 -0.9825044
  59.42857  121.22448  0.0416739 -0.9824823
  66.85714  121.22448  0.0464008 -0.9824593
  74.28571  121.22448  0.0511280 -0.9824352
  81.71428  121.22448  0.0558554 -0.9824102
  89.14285  121.22448  0.0605832 -0.9823842
  96.57143  121.22448  0.0653113 -0.9823573
 104.00000  121.22448  0.0700398 -0.9823293
 111.42857  121.22448  0.0747687 -0.9823004
 118.85714  121.22448  0.0794980 -0.9822705
 126.28571  121.22448  0.0842278 -0.9822396
 133.71428  121.22448  0.0889581 -0.9822077
 141.14285  121.22448  0.0936889 -0.9821749
 148.57142  121.22448  0.0984203 -0.9821410
 156.00000  121.22448  0.1031522 -0.9821062
 163.42857  121.22448  0.1078847 -0.9820704
 170.85714  121.22448  0.1126179 -0.9820335
 178.28571  121.22448  0.1173516 -0.9819957
 185.71428  121.22448  0.1220861 -0.9819569
 193.14285  121.22448  0.1268213 -0.9819171
 200.57142  121.22448  0.1315572 -0.9818764
 207.99999  121.22448  0.1362939 -0.9818346
 215.42857  121.22448  0.1410314 -0.9817918
 222.85714  121.22448  0.1457696 -0.9817480
 230.28571  121.22448  0.1505087 -0.9817032
 237.71428  121.22448  0.1552487 -0.9816574
 245.14285  121.22448  0.1599896 -0.9816106
 252.57142  121.22448  0.1647314 -0.9815628
 259.99999  121.22448  0.1694741 -0.9815140
 267.42856  121.22448  0.1742179 -0.9814641
 274.85714  121.22448  0.1789626 -0.9814133
 282.28571  121.22448  0.1837083 -0.9813614
 289.71428  121.22448  0.1884551 -0.9813085
 297.14285  121.22448  0.1932029 -0.9812546
 304.57142  121.22448  0.1979519 -0.9811996
 311.99999  121.22448  0.2027019 -0.9811437
 319.42856  121.22448  0.2074532 -0.9810867
 326.85713  121.22448  0.2122056 -0.9810286
 334.28571  121.22448  0.2169591 -0.9809696
 341.71428  121.22448  0.2217140 -0.9809095
 349.14285  121.22448  0.2264700 -0.9808483
 356.57142  121.22448  0.2312273 -0.9807861
 363.99999  121.22448  0.2359860 -0.9807229
 371.42856  121.22448  0.2407459 -0.9806586
 378.85713  121.22448  0.2455072 -0.9805933
 386.28570  121.22448  0.2502698 -0.9805269
 393.71427  121.22448  0.2550339 -0.9804594
 401.14285  121.22448  0.2597993 -0.9803909
 408.57142  121.22448  0.2645662 -0.9803213
-408.57142  125.71428 -0.2572756 -0.9859792
-401.14285  125.71428 -0.2525011 -0.9860177
-393.71427  125.71428 -0.2477280 -0.9860553
-386.28570  125.71428 -0.2429563 -0.9860917
-378.85713  125.71428 -0.2381859 -0.9861272
-371.42856  125.71428 -0.2334169 -0.9861616
-363.99999  125.71428 -0.2286492 -0.9861950
-356.57142  125.71428 -0.2238828 -0.9862274
-349.14285  125.71428 -0.2191177 -0.9862588
-341.71428  125.71428 -0.2143539 -0.9862892
-334.28571  125.71428 -0.2095912 -0.9863185
-326.85713  125.71428 -0.2048298 -0.9863468
-319.42856  125.71428 -0.2000695 -0.9863742
-311.99999  125.71428 -0.1953104 -0.9864005
-304.57142  125.71428 -0.1905524 -0.9864258
-297.14285  125.71428 -0.1857956 -0.9864502
-289.71428  125.71428 -0.1810398 -0.9864735
-282.28571  125.71428 -0.1762850 -0.9864958
-274.85714  125.71428 -0.1715313 -0.9865172
-267.42856  125.71428 -0.1667786 -0.9865375
-259.99999  125.71428 -0.1620268 -0.9865569
-252.57142  125.71428 -0.1572760 -0.9865753
-245.14285  125.71428 -0.1525261 -0.9865927
-237.71428  125.71428 -0.1477771 -0.9866091
-230.28571  125.71428 -0.1430290 -0.9866246
-222.85714  125.71428 -0.1382818 -0.9866390
-215.42857  125.71428 -0.1335353 -0.9866525
-207.99999  125.71428 -0.1287896 -0.9866650
-200.57142  125.71428 -0.1240447 -0.9866766
-193.14285  125.71428 -0.1193006 -0.9866871
-185.71428  125.71428 -0.1145571 -0.9866967
-178.28571  125.71428 -0.1098143 -0.9867054
-170.85714  125.71428 -0.1050722 -0.9867131
-163.42857  125.71428 -0.1003307 -0.9867198
-156.00000  125.71428 -0.0955899 -0.9867255
-148.57142  125.71428 -0.0908495 -0.9867303
-141.14285  125.71428 -0.0861098 -0.9867341
-133.71428  125.71428 -0.0813705 -0.9867369
-126.28571  125.71428 -0.0766318 -0.9867388
-118.85714  125.71428 -0.0718935 -0.9867398
-111.42857  125.71428 -0.0671556 -0.9867397
-104.00000  125.71428 -0.0624181 -0.9867388
 -96.57143  125.71428 -0.0576811 -0.9867368
 -89.14285  125.71428 -0.0529443 -0.9867339
 -81.71428  125.71428 -0.0482079 -0.9867301
 -74.28571  125.71428 -0.0434718 -0.9867253
 -66.85714  125.71428 -0.0387360 -0.9867196
 -59.42857  125.71428 -0.0340004 -0.9867129
 -52.00000  125.71428 -0.0292650 -0.9867052
 -44.57143  125.71428 -0.0245298 -0.9866966
 -37.14286  125.71428 -0.0197947 -0.9866870
 -29.71428  125.71428 -0.0150598 -0.9866765
 -22.28571  125.71428 -0.0103250 -0.9866651
 -14.85714  125.71428 -0.0055902 -0.9866526
  -7.42857  125.71428 -0.0008555 -0.9866393
   0.00000  125.71428  0.0038792 -0.9866250
   7.42857  125.71428  0.0086139 -0.9866097
  14.85714  125.71428  0.0133487 -0.9865935
  22.28571  125.71428  0.0180835 -0.9865763
  29.71428  125.71428  0.0228184 -0.9865582
  37.14286  125.71428  0.0275535 -0.9865391
  44.57143  125.71428  0.0322887 -0.9865191
  52.00000  125.71428  0.0370241 -0.9864981
  59.42857  125.71428  0.0417597 -0.9864762
  66.85714  125.71428  0.0464956 -0.9864533
  74.28571  125.71428  0.0512317 -0.9864294
  81.71428  125.71428  0.0559681 -0.9864046
  89.14285  125.71428  0.0607048 -0.9863789
  96.57143  125.71428  0.0654419 -0.9863522
 104.00000  125.71428  0.0701794 -0.9863245
 111.42857  125.71428  0.0749173 -0.9862959
 118.85714  125.71428  0.0796556 -0.9862663
 126.28571  125.71428  0.0843944 -0.9862357
 133.71428  125.71428  0.0891337 -0.9862042
 141.14285  125.71428  0.0938735 -0.9861718
 148.57142  125.71428  0.0986138 -0.9861383
 156.00000  125.71428  0.1033547 -0.9861039
 163.42857  125.71428  0.1080963 -0.9860686
 170.85714  125.71428  0.1128384 -0.9860322
 178.28571  125.71428  0.1175812 -0.9859949
 185.71428  125.71428  0.1223247 -0.9859566
 193.14285  125.71428  0.1270689 -0.9859174
 200.57142  125.71428  0.1318139 -0.9858772
 207.99999  125.71428  0.1365596 -0.9858360
 215.42857  125.71428  0.1413061 -0.9857938
 222.85714  125.71428  0.1460534 -0.9857506
 230.28571  125.71428  0.1508016 -0.9857065
 237.71428  125.71428  0.1555507 -0.9856614
 245.14285  125.71428  0.1603006 -0.9856153
 252.57142  125.71428  0.1650515 -0.9855682
 259.99999  125.71428  0.1698033 -0.9855201
 267.42856  125.71428  0.1745561 -0.9854710
 274.85714  125.71428  0.1793099 -0.9854210
 282.28571  125.71428  0.1840647 -0.9853699
 289.71428  125.71428  0.1888206 -0.9853178
 297.14285  125.71428  0.1935776 -0.9852648
 304.57142  125.71428  0.1983357 -0.9852107
 311.99999  125.71428  0.2030949 -0.9851556
 319.42856  125.71428  0.2078552 -0.9850996
 326.85713  125.71428  0.2126168 -0.9850425
 334.28571  125.71428  0.2173795 -0.9849844
 341.71428  125.71428  0.2221435 -0.9849252
 349.14285  125.71428  0.2269088 -0.9848651
 356.57142  125.71428  0.2316753 -0.9848039
 363.99999  125.71428  0.2364431 -0.9847417
 371.42856  125.71428  0.2412123 -0.9846785
 378.85713  125.71428  0.2459828 -0.9846143
 386.28570  125.71428  0.2507546 -0.9845490
 393.71427  125.71428  0.2555279 -0.9844827
 401.14285  125.71428  0.2603026 -0.9844153
 408.57142  125.71428  0.2650788 -0.9843469
-408.57142  130.20407 -0.2577620 -0.9900229
-401.14285  130.20407 -0.2529782 -0.9900602
-393.71427  130.20407 -0.2481958 -0.9900965
-386.28570  130.20407 -0.2434148 -0.9901318
-378.85713  130.20407 -0.2386352 -0.9901661
-371.42856  130.20407 -0.2338569 -0.9901994
-363.99999  130.20407 -0.2290800 -0.9902317
-356.57142  130.20407 -0.2243044 -0.9902630
-349.14285  130.20407 -0.2195301 -0.9902933
-341.71428  130.20407 -0.2147570 -0.9903226
-334.28571  130.20407 -0.2099851 -0.9903509
-326.85713  130.20407 -0.2052145 -0.9903782
-319.42856  130.20407 -0.2004451 -0.9904046
-311.99999  130.20407 -0.1956768 -0.9904299
-304.57142  130.20407 -0.1909096 -0.9904543
-297.14285  130.20407 -0.1861436 -0.9904777
-289.71428  130.20407 -0.1813786 -0.9905002
-282.28571  130.20407 -0.1766147 -0.9905216
-274.85714  130.20407 -0.1718519 -0.9905421
-267.42856  130.20407 -0.1670900 -0.9905616
-259.99999  130.20407 -0.1623291 -0.9905802
-252.57142  130.20407 -0.1575692 -0.9905978
-245.14285  130.20407 -0.1528102 -0.9906144
-237.71428  130.20407 -0.1480521 -0.9906301
-230.28571  130.20407 -0.1432949 -0.9906448
-222.85714  130.20407 -0.1385386 -0.9906586
-215.42857  130.20407 -0.1337830 -0.9906714
-207.99999  130.20407 -0.1290283 -0.9906833
-200.57142  130.20407 -0.1242743 -0.9906942
-193.14285  130.20407 -0.1195211 -0.9907041
-185.71428  130.20407 -0.1147686 -0.9907131
-178.28571  130.20407 -0.1100167 -0.9907212
-170.85714  130.20407 -0.1052655 -0.9907283
-163.42857  130.20407 -0.1005150 -0.9907345
-156.00000  130.20407 -0.0957651 -0.9907397
-148.57142  130.20407 -0.0910157 -0.9907440
-141.14285  130.20407 -0.0862669 -0.9907474
-133.71428  130.20407 -0.0815186 -0.9907498
-126.28571  130.20407 -0.0767708 -0.9907513
-118.85714  130.20407 -0.0720235 -0.9907518
-111.42857  130.20407 -0.0672766 -0.9907515
-104.00000  130.20407 -0.0625301 -0.9907501
 -96.57143  130.20407 -0.0577840 -0.9907479
 -89.14285  130.20407 -0.0530383 -0.9907447
 -81.71428  130.20407 -0.0482929 -0.9907406
 -74.28571  130.20407 -0.0435478 -0.9907355
 -66.85714  130.20407 -0.0388029 -0.9907295
 -59.42857  130.20407 -0.0340583 -0.9907226
 -52.00000  130.20407 -0.0293139 -0.9907148
 -44.57143  130.20407 -0.0245697 -0.9907060
 -37.14286  130.20407 -0.0198256 -0.9906963
 -29.71428  130.20407 -0.0150817 -0.9906857
 -22.28571  130.20407 -0.0103379 -0.9906741
 -14.85714  130.20407 -0.0055941 -0.9906616
  -7.42857  130.20407 -0.0008504 -0.9906482
   0.00000  130.20407  0.0038933 -0.9906338
   7.42857  130.20407  0.0086370 -0.9906186
  14.85714  130.20407  0.0133808 -0.9906024
  22.28571  130.20407  0.0181246 -0.9905852
  29.71428  130.20407  0.0228686 -0.9905672
  37.14286  130.20407  0.0276126 -0.9905482
  44.57143  130.20407  0.0323568 -0.9905282
  52.00000  130.20407  0.0371013 -0.9905074
  59.42857  130.20407  0.0418459 -0.9904856
  66.85714  130.20407  0.0465907 -0.9904629
  74.28571  130.20407  0.0513359 -0.9904392
  81.71428  130.20407  0.0560813 -0.9904146
  89.14285  130.20407  0.0608271 -0.9903891
  96.57143  130.20407  0.0655732 -0.9903627
 104.00000  130.20407  0.0703197 -0.9903353
 111.42857  130.20407  0.0750666 -0.9903070
 118.85714  130.20407  0.0798139 -0.9902777
 126.28571  130.20407  0.0845618 -0.9902475
 133.71428  130.20407  0.0893101 -0.9902164
 141.14285  130.20407  0.0940589 -0.9901843
 148.57142  130.20407  0.0988083 -0.9901513
 156.00000  130.20407  0.1035583 -0.9901173
 163.42857  130.20407  0.1083088 -0.9900824
 170.85714  130.20407  0.1130601 -0.9900465
 178.28571  130.20407  0.1178119 -0.9900097
 185.71428  130.20407  0.1225645 -0.9899720
 193.14285  130.20407  0.1273178 -0.9899333
 200.57142  130.20407  0.1320718 -0.9898936
 207.99999  130.20407  0.1368266 -0.9898530
 215.42857  130.20407  0.1415822 -0.9898115
 222.85714  130.20407  0.1463386 -0.9897690
 230.28571  130.20407  0.1510959 -0.9897255
 237.71428  130.20407  0.1558540 -0.9896810
 245.14285  130.20407  0.1606131 -0.9896356
 252.57142  130.20407  0.1653731 -0.9895893
 259.99999  130.20407  0.1701340 -0.9895419
 267.42856  130.20407  0.1748960 -0.9894936
 274.85714  130.20407  0.1796589 -0.9894444
 282.28571  130.20407  0.1844229 -0.9893941
 289.71428  130.20407  0.1891880 -0.9893429
 297.14285  130.20407  0.1939541 -0.9892907
 304.57142  130.20407  0.1987214 -0.9892375
 311.99999  130.20407  0.2034897 -0.9891833
 319.42856  130.20407  0.2082593 -0.9891282
 326.85713  130.20407  0.2130300 -0.9890720
 334.28571  130.20407  0.2178020 -0.9890149
 341.71428  130.20407  0.2225752 -0.9889568
 349.14285  130.20407  0.2273497 -0.9888977
 356.57142  130.20407  0.2321254 -0.9888375
 363.99999  130.20407  0.2369025 -0.9887764
 371.42856  130.20407  0.2416809 -0.9887143
 378.85713  130.20407  0.2464607 -0.9886511
 386.28570  130.20407  0.2512418 -0.9885869
 393.71427  130.20407  0.2560244 -0.9885218
 401.14285  130.20407  0.2608084 -0.9884556
 408.57142  130.20407  0.2655939 -0.9883884
-408.57142  134.69387 -0.2582508 -0.9940826
-401.14285  134.69387 -0.2534577 -0.9941187
-393.71427  134.69387 -0.2486659 -0.9941538
-386.28570  134.69387 -0.2438756 -0.9941879
-378.85713  134.69387 -0.2390867 -0.9942210
-371.42856  134.69387 -0.2342992 -0.9942532
-363.99999  134.69387 -0.2295129 -0.9942843
-356.57142  134.69387 -0.2247281 -0.9943145
-349.14285  134.69387 -0.2199445 -0.9943437
-341.71428  134.69387 -0.2151621 -0.9943719
-334.28571  134.69387 -0.2103810 -0.9943992
-326.85713  134.69387 -0.2056012 -0.9944255
-319.42856  134.69387 -0.2008225 -0.9944509
-311.99999  134.69387 -0.1960450 -0.9944752
-304.57142  134.69387 -0.1912686 -0.9944987
-297.14285  134.69387 -0.1864934 -0.9945212
-289.71428  134.69387 -0.1817192 -0.9945427
-282.28571  134.69387 -0.1769461 -0.9945633
-274.85714  134.69387 -0.1721741 -0.9945829
-267.42856  134.69387 -0.1674030 -0.9946016
-259.99999  134.69387 -0.1626330 -0.9946193
-252.57142  134.69387 -0.1578639 -0.9946361
-245.14285  134.69387 -0.1530957 -0.9946520
-237.71428  134.69387 -0.1483285 -0.9946669
-230.28571  134.69387 -0.1435622 -0.9946809
-222.85714  134.69387 -0.1387967 -0.9946939
-215.42857  134.69387 -0.1340320 -0.9947061
-207.99999  134.69387 -0.1292681 -0.9947173
-200.57142  134.69387 -0.1245050 -0.9947275
-193.14285  134.69387 -0.1197427 -0.9947369
-185.71428  134.69387 -0.1149810 -0.9947453
-178.28571  134.69387 -0.1102201 -0.9947528
-170.85714  134.69387 -0.1054598 -0.9947594
-163.42857  134.69387 -0.1007002 -0.9947650
-156.00000  134.69387 -0.0959412 -0.9947697
-148.57142  134.69387 -0.0911827 -0.9947736
-141.14285  134.69387 -0.0864248 -0.9947765
-133.71428  134.69387 -0.0816675 -0.9947784
-126.28571  134.69387 -0.0769106 -0.9947795
-118.85714  134.69387 -0.0721542 -0.9947797
-111.42857  134.69387 -0.0673982 -0.9947789
-104.00000  134.69387 -0.0626427 -0.9947772
 -96.57143  134.69387 -0.0578875 -0.9947747
 -89.14285  134.69387 -0.0531327 -0.9947712
 -81.71428  134.69387 -0.0483783 -0.9947668
 -74.28571  134.69387 -0.0436241 -0.9947615
 -66.85714  134.69387 -0.0388702 -0.9947552
 -59.42857  134.69387 -0.0341165 -0.9947481
 -52.00000  134.69387 -0.0293631 -0.9947401
 -44.57143  134.69387 -0.0246098 -0.9947311
 -37.14286  134.69387 -0.0198567 -0.9947213
 -29.71428  134.69387 -0.0151037 -0.9947105
 -22.28571  134.69387 -0.0103508 -0.9946989
 -14.85714  134.69387 -0.0055980 -0.9946863
  -7.42857  134.69387 -0.0008453 -0.9946728
   0.00000  134.69387  0.0039075 -0.9946585
   7.42857  134.69387  0.0086603 -0.9946432
  14.85714  134.69387  0.0134131 -0.9946270
  22.28571  134.69387  0.0181659 -0.9946099
  29.71428  134.69387  0.0229189 -0.9945919
  37.14286  134.69387  0.0276720 -0.9945730
  44.57143  134.69387  0.0324253 -0.9945531
  52.00000  134.69387  0.0371788 -0.9945324
  59.42857  134.69387  0.0419325 -0.9945108
  66.85714  134.69387  0.0466864 -0.9944882
  74.28571  134.69387  0.0514406 -0.9944648
  81.71428  134.69387  0.0561951 -0.9944404
  89.14285  134.69387  0.0609499 -0.9944151
  96.57143  134.69387  0.0657051 -0.9943889
 104.00000  134.69387  0.0704606 -0.9943618
 111.42857  134.69387  0.0752166 -0.9943338
 118.85714  134.69387  0.0799730 -0.9943049
 126.28571  134.69387  0.0847299 -0.9942750
 133.71428  134.69387  0.0894873 -0.9942443
 141.14285  134.69387  0.0942452 -0.9942126
 148.57142  134.69387  0.0990037 -0.9941800
 156.00000  134.69387  0.1037628 -0.9941465
 163.42857  134.69387  0.1085225 -0.9941120
 170.85714  134.69387  0.1132828 -0.9940766
 178.28571  134.69387  0.1180438 -0.9940403
 185.71428  134.69387  0.1228054 -0.9940031
 193.14285  134.69387  0.1275678 -0.9939650
 200.57142  134.69387  0.1323310 -0.9939259
 207.99999  134.69387  0.1370949 -0.9938859
 215.42857  134.69387  0.1418596 -0.9938450
 222.85714  134.69387  0.1466252 -0.9938031
 230.28571  134.69387  0.1513916 -0.9937603
 237.71428  134.69387  0.1561589 -0.9937165
 245.14285  134.69387  0.1609271 -0.9936718
 252.57142  134.69387  0.1656963 -0.9936262
 259.99999  134.69387  0.1704664 -0.9935796
 267.42856  134.69387  0.1752375 -0.9935321
 274.85714  134.69387  0.1800097 -0.9934836
 282.28571  134.69387  0.1847829 -0.9934342
 289.71428  134.69387  0.1895571 -0.9933838
 297.14285  134.69387  0.1943325 -0.9933325
 304.57142  134.69387  0.1991089 -0.9932802
 311.99999  134.69387  0.2038865 -0.9932269
 319.42856  134.69387  0.2086653 -0.9931727
 326.85713  134.69387  0.2134453 -0.9931175
 334.28571  134.69387  0.2182265 -0.9930614
 341.71428  134.69387  0.2230090 -0.9930042
 349.14285  134.69387  0.2277928 -0.9929461
 356.57142  134.69387  0.2325778 -0.9928870
 363.99999  134.69387  0.2373642 -0.9928270
 371.42856  134.69387  0.2421519 -0.9927659
 378.85713  134.69387  0.2469410 -0.9927039
 386.28570  134.69387  0.2517314 -0.9926409
 393.71427  134.69387  0.2565233 -0.9925768
 401.14285  134.69387  0.2613167 -0.9925118
 408.57142  134.69387  0.2661115 -0.9924458
-408.57142  139.18367 -0.2587421 -0.9981585
-401.14285  139.18367 -0.2539395 -0.9981933
-393.71427  139.18367 -0.2491384 -0.9982271
-386.28570  139.18367 -0.2443388 -0.9982600
-378.85713  139.18367 -0.2395405 -0.9982920
-371.42856  139.18367 -0.2347436 -0.9983229
-363.99999  139.18367 -0.2299480 -0.9983530
-356.57142  139.18367 -0.2251538 -0.9983820
-349.14285  139.18367 -0.2203609 -0.9984101
-341.71428  139.18367 -0.2155693 -0.9984373
-334.28571  139.18367 -0.2107789 -0.9984635
-326.85713  139.18367 -0.2059897 -0.9984888
-319.42856  139.18367 -0.2012018 -0.9985132
-311.99999  139.18367 -0.1964150 -0.9985366
-304.57142  139.18367 -0.1916294 -0.9985590
-297.14285  139.18367 -0.1868449 -0.9985806
-289.71428  139.18367 -0.1820615 -0.9986012
-282.28571  139.18367 -0.1772791 -0.9986209
-274.85714  139.18367 -0.1724978 -0.9986396
-267.42856  139.18367 -0.1677176 -0.9986575
-259.99999  139.18367 -0.1629383 -0.9986744
